min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,std_dev_databytes,total_data_bytes,Processing_time
2438.428211,2439,2439,0.038283487,79.46406212,12062.97612,2231.521641,2221.147019,1983.89,866761.7288,2020-12-15T07:50:32.168+09:00
2438.48539,2439,2439,0.034455138,80.8176559,12165.0785,2257.412477,2260.631317,2615.99,866752.3559,2020-12-15T07:55:22.591+09:00
2438.436851,2439,2439,0.042009624,89.13589031,12081.37065,2241.219229,2242.267185,2076.99,834559.5203,2020-12-15T08:05:27.342+09:00
2438.293166,2439,2439,0.051808662,86.52230128,12036.83359,2233.079306,2221.512467,2034.72,840087.9683,2020-12-15T08:10:48.086+09:00
2438.263849,2439,2439,0.056627796,85.77007115,11996.75023,2225.366376,2212.62722,2132.66,845335.4714,2020-12-15T08:15:38.727+09:00
2438.237464,2439,2439,0.059965016,85.89306404,12008.67521,2221.777738,2208.706498,2173.42,849038.0243,2020-12-15T08:20:29.416+09:00
2438.213718,2439,2439,0.058968515,83.90375763,11826.60769,2207.255964,2190.222848,2023.87,853218.5219,2020-12-15T08:25:49.124+09:00
2438.192346,2439,2439,0.058071663,81.61338187,11775.14692,2211.764368,2184.724563,2135.24,855963.0697,2020-12-15T08:30:39.322+09:00
2438.173111,2439,2439,0.061264497,79.85204368,11761.23223,2211.882931,2178.009107,2117.57,859106.0627,2020-12-15T08:35:30.142+09:00
2438.1558,2439,2439,0.060138047,79.56683932,11799.909,2219.072638,2183.240196,2230.32,861577.6564,2020-12-15T08:40:20.996+09:00
2438.24022,2439,2439,0.054124242,80.71015538,11801.8181,2230.972374,2210.230177,2453.14,862863.6908,2020-12-15T08:45:41.848+09:00
2438.116198,2439,2439,0.058711818,78.93913985,11930.03629,2196.640137,2190.749159,2015.42,867373.5217,2020-12-15T08:50:32.063+09:00
2438.104578,2439,2439,0.057840636,79.04522586,11903.43266,2199.385123,2194.047243,2223.73,869377.3695,2020-12-15T08:55:22.764+09:00
2438.194121,2439,2439,0.052056573,77.24070327,11880.1894,2217.343611,2214.077519,2394.35,835490.6326,2020-12-15T09:05:27.513+09:00
2438.174709,2439,2439,0.051850915,77.51663295,11883.67046,2225.82825,2226.478767,2338.09,839885.1693,2020-12-15T09:10:48.033+09:00
2438.157238,2439,2439,0.051665824,75.86496965,11858.90341,2216.143425,2220.53489,2167.04,844888.1524,2020-12-15T09:15:38.271+09:00
2438.141514,2439,2439,0.053499242,78.47847269,11836.61307,2200.038082,2201.292401,2028.11,849384.7372,2020-12-15T09:20:29.173+09:00
2438.127363,2439,2439,0.055149317,77.73062542,11890.75176,2200.692274,2202.439161,2212.76,852930.1634,2020-12-15T09:25:19.944+09:00
2438.114626,2439,2439,0.056634386,76.05756288,11894.57659,2221.602047,2216.228245,2340.33,855112.4471,2020-12-15T09:30:40.575+09:00
2438.103164,2439,2439,0.055970947,75.15180659,11908.71893,2218.038842,2207.42242,2128.17,858133.1024,2020-12-15T09:35:30.494+09:00
2438.092847,2439,2439,0.060373852,76.33662593,12026.24704,2221.653958,2214.034178,2273.54,860458.6922,2020-12-15T09:40:21.363+09:00
2438.083563,2439,2439,0.066336467,74.70296334,12132.02233,2217.051562,2220.110761,2274.8,863613.5229,2020-12-15T09:45:42.058+09:00
2438.075206,2439,2439,0.06970282,73.832667,12027.0201,2195.962406,2201.343685,2032.44,868131.1706,2020-12-15T09:55:19.363+09:00
2438.067686,2439,2439,0.067732538,73.3494003,11987.91809,2191.992165,2198.094316,2168.85,869293.3536,2020-12-15T10:00:38.335+09:00
2437.760917,2439,2439,0.082959285,72.31446027,11952.72628,2191.054949,2197.281884,2189.97,870978.4182,2020-12-15T10:10:44.069+09:00
2437.784825,2439,2439,0.083663356,73.38301425,11940.45365,2188.842454,2203.568696,2260.15,872156.1764,2020-12-15T10:15:32.574+09:00
2437.806343,2439,2439,0.08329702,72.94471282,11910.00829,2171.953208,2183.440826,2002.29,874626.4588,2020-12-15T10:20:22.013+09:00
2437.825709,2439,2439,0.081967318,71.85024154,11882.60746,2176.825888,2193.061744,2279.65,875102.8129,2020-12-15T10:25:40.593+09:00
2437.843138,2439,2439,0.087770587,72.86521738,11864.04671,2169.176299,2181.856569,2081.01,877066.5316,2020-12-15T10:30:28.196+09:00
2437.858824,2439,2439,0.083993528,75.27869565,11962.14204,2156.550669,2165.778912,2021.08,878431.3784,2020-12-15T10:40:36.670+09:00
2437.972942,2439,2439,0.075594175,73.85082608,11881.52784,2188.753602,2194.661021,2454.6,877338.4406,2020-12-15T10:45:25.936+09:00
2437.975647,2439,2439,0.077034758,76.26574347,11928.27505,2188.440242,2183.971919,2087.77,878777.9965,2020-12-15T10:55:32.154+09:00
2437.978083,2439,2439,0.076331282,74.93916913,11879.84755,2190.281218,2184.300727,2187.26,878953.4969,2020-12-15T11:00:22.801+09:00
2437.980274,2439,2439,0.075698154,75.64525221,11859.66279,2199.153096,2180.680654,2148.1,843930.9472,2020-12-15T11:05:43.383+09:00
2437.982247,2439,2439,0.079128338,77.08072699,11819.99651,2199.648786,2171.335589,2087.23,847481.7525,2020-12-15T11:10:33.940+09:00
2437.984022,2439,2439,0.076215504,76.87265429,11946.39686,2231.002908,2212.81003,2586.08,848935.9772,2020-12-15T11:15:24.582+09:00
2437.98562,2439,2439,0.077593954,75.58538886,12026.45718,2235.527617,2221.643027,2301.14,853271.3795,2020-12-15T11:20:44.794+09:00
2438.087058,2439,2439,0.069834559,75.22684998,11925.81146,2250.866855,2233.581724,2341.03,855378.6416,2020-12-15T11:25:34.880+09:00
2438.078352,2439,2439,0.069851103,75.40416498,11755.23031,2254.09917,2223.613552,2133.9,857058.4774,2020-12-15T11:30:25.372+09:00
2438.070517,2439,2439,0.067865992,80.86374848,11743.10728,2219.025253,2193.072197,1918.2,862904.3297,2020-12-15T11:35:45.391+09:00
2438.063465,2439,2439,0.071079393,79.27737363,11763.09655,2225.100727,2199.001977,2252.37,865069.2967,2020-12-15T11:40:36.304+09:00
2438.157119,2439,2439,0.063971454,78.14963627,11789.4869,2228.498655,2202.253779,2231.52,867118.167,2020-12-15T11:45:26.635+09:00
2438.141407,2439,2439,0.062574309,76.23467264,11918.93821,2229.410789,2208.431401,2264.03,868792.3503,2020-12-15T11:50:47.195+09:00
2438.127266,2439,2439,0.061316878,75.01120538,11908.74439,2234.18871,2202.988261,2154,869357.3153,2020-12-15T11:55:37.741+09:00
2438.11454,2439,2439,0.06218519,73.61008484,11881.46995,2225.421839,2191.501435,2088.12,871502.2838,2020-12-15T12:00:28.359+09:00
2438.103086,2439,2439,0.064966671,72.34907636,11818.92295,2237.156655,2200.569292,2282.18,837064.3554,2020-12-15T12:05:49.047+09:00
2438.092777,2439,2439,0.065470004,71.11416872,11945.43066,2233.82599,2194.702362,2141.9,842172.9198,2020-12-15T12:10:39.585+09:00
2438.083499,2439,2439,0.067923003,70.10275185,12059.28759,2244.625391,2214.385126,2391.53,846242.2279,2020-12-15T12:15:30.299+09:00
2438.175149,2439,2439,0.061130703,72.99247666,12016.95883,2240.740852,2218.629614,2256.83,849628.8051,2020-12-15T12:20:20.787+09:00
2438.157634,2439,2439,0.062017633,72.593229,11993.26295,2227.739767,2195.718652,1989.52,854372.0246,2020-12-15T12:25:41.341+09:00
2438.041871,2439,2439,0.06581587,72.7339061,12102.33665,2215.06079,2189.419787,2132.73,858015.1221,2020-12-15T12:30:31.950+09:00
2438.037684,2439,2439,0.064234283,71.56051549,12200.50299,2214.363711,2197.627808,2271.5,860758.0099,2020-12-15T12:35:22.475+09:00
2438.033916,2439,2439,0.064810854,70.50446394,12288.85269,2210.46134,2193.875027,2160.1,863436.1089,2020-12-15T12:40:43.192+09:00
2438.030524,2439,2439,0.068329769,72.15401755,12223.56742,2216.443206,2205.780525,2312.93,864725.398,2020-12-15T12:45:33.496+09:00
2438.127472,2439,2439,0.061496792,71.73861579,12201.71068,2213.047885,2198.618472,2134.16,866861.8582,2020-12-15T12:50:23.927+09:00
2438.114724,2439,2439,0.060347113,70.66475421,12145.13961,2225.107097,2208.119625,2293.63,868153.8724,2020-12-15T12:55:44.184+09:00
2438.103252,2439,2439,0.061312402,70.79827879,12239.02565,2241.950387,2233.600663,2462.93,868942.0852,2020-12-15T13:00:34.894+09:00
2438.192927,2439,2439,0.055181161,77.01845091,12162.42309,2251.527348,2242.254596,2320.14,834880.2766,2020-12-15T13:05:25.161+09:00
2438.173634,2439,2439,0.054663045,76.51660582,12254.58078,2223.410614,2222.489137,2044.6,842225.749,2020-12-15T13:10:45.571+09:00
2438.156271,2439,2439,0.054196741,79.46494524,12114.8227,2230.916552,2222.480223,2222.4,845574.7741,2020-12-15T13:15:36.292+09:00
2438.240644,2439,2439,0.048777067,77.41845071,12186.34043,2237.056897,2232.882201,2326.5,849500.9967,2020-12-15T13:20:26.945+09:00
2438.216579,2439,2439,0.05289936,79.57660564,12131.30639,2242.257207,2238.476981,2288.83,853137.597,2020-12-15T13:25:47.161+09:00
2438.194921,2439,2439,0.054609424,78.51894508,12226.57575,2239.343487,2236.248283,2216.19,857012.4373,2020-12-15T13:30:37.732+09:00
2438.275429,2439,2439,0.049148482,76.66705057,12312.31817,2254.911138,2256.174454,2435.51,859208.2936,2020-12-15T13:35:27.893+09:00
2438.247886,2439,2439,0.054233633,75.20034551,12188.48636,2264.633024,2250.122009,2195.65,861256.9642,2020-12-15T13:40:47.926+09:00
2438.223098,2439,2439,0.05381027,73.68031096,12133.23772,2259.780722,2242.599808,2174.9,864440.5678,2020-12-15T13:45:38.750+09:00
2438.200788,2439,2439,0.056429243,72.71227987,12109.21395,2282.02365,2260.962827,2426.23,864874.011,2020-12-15T13:50:29.570+09:00
2438.280709,2439,2439,0.050786319,73.84105188,12167.69255,2277.853285,2261.139544,2262.73,866879.1099,2020-12-15T13:55:19.766+09:00
2438.352638,2439,2439,0.045707687,73.05694669,12137.4233,2268.343956,2263.40859,2283.83,868811.0989,2020-12-15T14:00:40.478+09:00
2438.317374,2439,2439,0.050136918,75.55125202,12082.28097,2246.90756,2246.853731,2097.86,835744.289,2020-12-15T14:05:30.764+09:00
2438.285637,2439,2439,0.050123226,73.99612682,12074.35287,2237.468804,2234.272358,2121.04,840853.6601,2020-12-15T14:10:21.348+09:00
2438.357073,2439,2439,0.045110904,79.19651414,12030.51758,2241.042924,2234.656122,2238.11,844968.7941,2020-12-15T14:15:41.979+09:00
2438.321366,2439,2439,0.051599813,77.17686272,12032.26583,2225.131632,2224.61051,2134.2,849786.7147,2020-12-15T14:20:32.303+09:00
2438.289229,2439,2439,0.051439832,76.75917645,11992.63924,2221.123468,2226.603459,2244.54,853302.6432,2020-12-15T14:25:22.059+09:00
2438.260306,2439,2439,0.053295849,79.28325881,12050.47532,2215.401122,2205.526113,2015.83,856908.7789,2020-12-15T14:30:41.988+09:00
2438.334276,2439,2439,0.047966264,82.05493293,11978.82779,2223.443009,2208.587502,2236.14,858688.501,2020-12-15T14:35:32.480+09:00
2438.200848,2439,2439,0.054169638,79.84943963,11882.04501,2231.649708,2225.658752,2379.3,860428.9509,2020-12-15T14:40:22.984+09:00
2438.280763,2439,2439,0.048752674,80.16449567,11884.74051,2259.815738,2246.658876,2435.66,861598.0558,2020-12-15T14:45:43.656+09:00
2438.352687,2439,2439,0.043877406,82.3480461,11859.86646,2285.149164,2263.641989,2416.49,861890.5502,2020-12-15T14:50:34.132+09:00
2438.317418,2439,2439,0.046489666,80.51324149,11837.47981,2270.422247,2257.43979,2201.62,864850.9952,2020-12-15T14:55:24.106+09:00
2438.285676,2439,2439,0.046840699,78.56191734,11837.43183,2261.096023,2255.127811,2234.32,868282.7957,2020-12-15T15:00:44.839+09:00
2438.257109,2439,2439,0.048156629,76.90572561,11753.98865,2254.63742,2249.03603,2194.21,834390.5161,2020-12-15T15:05:35.027+09:00
2438.231398,2439,2439,0.050340966,77.51515305,11742.18978,2250.968678,2239.275427,2151.43,839226.0645,2020-12-15T15:10:25.015+09:00
2438.208258,2439,2439,0.05030687,78.46363774,11708.3708,2245.092811,2227.704884,2123.57,844087.8581,2020-12-15T15:15:45.598+09:00
2438.287432,2439,2439,0.045276183,77.01727397,11845.93372,2255.30753,2240.570396,2356.36,847700.5723,2020-12-15T15:20:35.260+09:00
2438.358689,2439,2439,0.040748564,75.81554657,11969.74035,2254.237777,2243.165356,2266.52,850919.115,2020-12-15T15:25:25.810+09:00
2438.32282,2439,2439,0.045673708,75.43399191,12040.26632,2246.888999,2250.568821,2317.2,853929.5035,2020-12-15T15:30:46.443+09:00
2438.290538,2439,2439,0.050106337,77.19059272,12002.83968,2242.038099,2235.745938,2102.34,858450.1532,2020-12-15T15:35:36.192+09:00
2438.261484,2439,2439,0.055095703,77.77153345,11973.25572,2232.951289,2216.637345,2044.66,861663.6379,2020-12-15T15:40:25.744+09:00
2438.235336,2439,2439,0.058586133,76.09438011,11945.43014,2224.66116,2204.57761,2096.04,863649.3741,2020-12-15T15:45:46.334+09:00
2437.511802,2439,2439,0.09272752,77.1849421,11918.48713,2216.637044,2191.341849,2072.22,866706.7367,2020-12-15T15:50:36.465+09:00
2437.560622,2439,2439,0.088454768,79.66644789,11872.03842,2231.54134,2212.790664,2405.83,867802.963,2020-12-15T15:55:26.998+09:00
2437.70456,2439,2439,0.079609291,81.8998031,11993.23458,2236.871206,2217.529598,2260.18,868760.5667,2020-12-15T16:00:47.279+09:00
2437.834104,2439,2439,0.071648362,79.70982279,11965.71112,2203.815085,2198.695638,2029.19,837739.41,2020-12-15T16:05:37.041+09:00
2437.850694,2439,2439,0.072483526,79.73884051,11940.64001,2196.112577,2191.593074,2127.67,843290.569,2020-12-15T16:10:27.184+09:00
2437.865624,2439,2439,0.070235173,78.16495646,11943.27601,2235.687319,2233.755767,2613.22,845011.2121,2020-12-15T16:15:46.709+09:00
2437.979062,2439,2439,0.063211656,77.34846081,11848.8484,2227.656587,2210.32219,1999.42,848880.5909,2020-12-15T16:20:36.222+09:00
2437.981156,2439,2439,0.06589049,75.71361473,11922.26356,2223.729928,2204.037971,2147.48,852841.2318,2020-12-15T16:25:25.184+09:00
2437.98304,2439,2439,0.066301441,75.94225326,11968.63721,2219.503936,2200.874174,2172.4,856561.2086,2020-12-15T16:30:45.017+09:00
2438.084736,2439,2439,0.059671297,76.54802793,11935.37349,2229.930542,2208.441757,2276.55,858975.9878,2020-12-15T16:35:35.420+09:00
2438.076262,2439,2439,0.060704167,78.69322514,12033.03614,2231.079488,2209.339581,2217.42,861838.789,2020-12-15T16:40:24.237+09:00
2438.068636,2439,2439,0.063633751,77.92390262,11929.93252,2231.649539,2204.254623,2158.49,863783.9101,2020-12-15T16:45:44.404+09:00
2438.061773,2439,2439,0.064270376,76.23151236,11979.33927,2247.010585,2228.707161,2448.78,865660.1191,2020-12-15T16:50:33.532+09:00
2438.055595,2439,2439,0.064843338,75.00836113,11871.70534,2215.656527,2194.278445,1884.42,869580.5072,2020-12-15T16:55:22.981+09:00
2438.050036,2439,2439,0.063359004,73.60752501,11992.93481,2230.702874,2213.3266,2384.76,870405.4565,2020-12-15T17:00:43.240+09:00
2438.045032,2439,2439,0.064023104,74.94677251,12128.04133,2239.640587,2226.64194,2346.48,836726.7108,2020-12-15T17:05:33.915+09:00
2438.040529,2439,2439,0.064620793,73.55209526,12107.3372,2252.220528,2229.325746,2253.48,841048.4397,2020-12-15T17:10:24.578+09:00
2438.136476,2439,2439,0.058158714,72.89688573,12091.00348,2261.981475,2242.619171,2362.26,844592.1958,2020-12-15T17:15:45.383+09:00
2437.822828,2439,2439,0.072342843,71.60719716,12045.50313,2251.016328,2238.041254,2196.84,849885.0762,2020-12-15T17:20:35.870+09:00
2437.940546,2439,2439,0.065108558,71.84647745,12070.85282,2257.932695,2253.779129,2395.42,852367.2686,2020-12-15T17:25:26.529+09:00
2437.946491,2439,2439,0.065597703,71.7618297,12157.66753,2240.972425,2236.186216,2077.85,856510.9417,2020-12-15T17:30:47.022+09:00
2438.051842,2439,2439,0.059037932,79.08564673,12104.60078,2241.895183,2234.482594,2219.15,859742.8475,2020-12-15T17:35:37.598+09:00
2438.046658,2439,2439,0.060134139,78.07708206,12347.3407,2243.036665,2237.929335,2268.95,862098.4628,2020-12-15T17:40:28.133+09:00
2438.041992,2439,2439,0.063120725,76.86937385,12200.30663,2240.431998,2222.057401,2079.21,864789.8165,2020-12-15T17:45:47.899+09:00
2438.037793,2439,2439,0.064808653,76.78243647,12143.87597,2221.443798,2195.166661,1953.15,868740.1349,2020-12-15T17:50:38.668+09:00
2438.034014,2439,2439,0.065327787,79.10419282,11989.98837,2218.328418,2197.861995,2222.12,870134.8214,2020-12-15T17:55:28.400+09:00
2438.030612,2439,2439,0.069795009,81.09377354,12099.38954,2191.040577,2172.027796,1939.52,873973.7392,2020-12-15T18:00:49.024+09:00
2438.127551,2439,2439,0.062815508,79.98439618,11763.45058,2174.324519,2138.368016,1835.43,840816.2653,2020-12-15T18:05:39.727+09:00
2438.114796,2439,2439,0.063533957,79.98595657,11784.50552,2162.592067,2123.905214,1993.74,845597.1388,2020-12-15T18:10:29.673+09:00
2438.103316,2439,2439,0.062180561,82.18736091,11769.65497,2165.83986,2140.190693,2286.76,850376.8249,2020-12-15T18:15:19.827+09:00
2438.092985,2439,2439,0.062962505,80.06862482,11676.68947,2171.117874,2141.479624,2153.08,854305.6424,2020-12-15T18:20:40.306+09:00
2438.083686,2439,2439,0.066666255,78.46176234,11817.42053,2169.705087,2148.401661,2210.7,856880.0782,2020-12-15T18:25:30.911+09:00
2438.075318,2439,2439,0.066999629,76.7155861,11851.87847,2179.387578,2167.753495,2341.92,858906.6704,2020-12-15T18:30:21.188+09:00
2438.067786,2439,2439,0.065299666,75.64402749,11685.49063,2169.15382,2143.229146,1922.51,862744.7033,2020-12-15T18:35:41.661+09:00
2438.061007,2439,2439,0.0637697,78.27962474,11680.54156,2186.400438,2160.542231,2316.36,864046.833,2020-12-15T18:40:31.955+09:00
2438.054906,2439,2439,0.06239273,78.25166227,11676.08741,2194.614395,2171.792008,2273.04,865888.5497,2020-12-15T18:45:22.534+09:00
2438.049416,2439,2439,0.061153457,78.02649604,11672.07867,2195.918955,2181.588807,2269.76,868489.0947,2020-12-15T18:50:43.091+09:00
2438.044474,2439,2439,0.064038111,76.92384644,11668.4708,2197.27506,2182.072926,2186.43,869356.3852,2020-12-15T18:55:33.386+09:00
2438.040027,2439,2439,0.0626343,75.33146179,11753.22372,2193.856554,2191.436634,2275.71,870458.3467,2020-12-15T19:00:23.768+09:00
2438.136024,2439,2439,0.05637087,80.59831561,11741.50135,2206.524898,2194.17397,2218.81,835856.712,2020-12-15T19:05:44.457+09:00
2438.122422,2439,2439,0.055733783,78.53848405,11794.75121,2204.254408,2186.464573,2117.08,842026.1408,2020-12-15T19:10:34.309+09:00
2438.21018,2439,2439,0.050160405,77.08463565,11754.57609,2220.447968,2204.393116,2365.75,844899.4268,2020-12-15T19:15:24.486+09:00
2438.189162,2439,2439,0.052144364,77.07617208,11597.91848,2209.395171,2181.900804,1979.47,849025.9841,2020-12-15T19:20:44.486+09:00
2438.270245,2439,2439,0.046929928,79.56855487,11514.92663,2225.846654,2189.237724,2255.27,851957.8857,2020-12-15T19:25:34.429+09:00
2438.243221,2439,2439,0.051236935,78.21169939,11509.83397,2230.883988,2193.980952,2236.67,854169.0971,2020-12-15T19:30:25.090+09:00
2438.218899,2439,2439,0.051113241,76.49052945,11522.45057,2242.02859,2217.543856,2429.61,856355.2874,2020-12-15T19:35:45.653+09:00
2438.197009,2439,2439,0.056001917,74.9414765,11678.60552,2243.848731,2231.950471,2361.61,859320.8587,2020-12-15T19:40:36.128+09:00
2438.177308,2439,2439,0.055401726,73.34732885,11819.14496,2252.816858,2245.578424,2368.23,861596.0728,2020-12-15T19:45:26.486+09:00
2437.859577,2439,2439,0.069861553,72.21259597,11945.63047,2259.710172,2267.208581,2461.88,864127.3655,2020-12-15T19:50:47.047+09:00
2437.87362,2439,2439,0.072875398,74.79133637,11914.66742,2254.044155,2252.125723,2116.38,865836.429,2020-12-15T19:55:37.259+09:00
2437.886258,2439,2439,0.074587858,74.31220273,11844.30068,2246.847739,2249.659151,2227.46,868499.8861,2020-12-15T20:00:27.913+09:00
2437.897632,2439,2439,0.074129072,72.98098246,11765.07061,2258.584965,2261.954236,2372.61,833899.0975,2020-12-15T20:05:48.047+09:00
2437.907869,2439,2439,0.073716165,72.18288421,11707.36355,2250.541469,2250.308812,2145.5,839159.8877,2020-12-15T20:10:38.207+09:00
2437.917082,2439,2439,0.071344548,74.36459579,11616.0272,2248.724322,2234.781931,2095.04,843645.8989,2020-12-15T20:15:28.724+09:00
2438.025374,2439,2439,0.064210094,76.52813621,11621.12448,2247.19389,2227.602738,2162.99,846831.209,2020-12-15T20:20:48.179+09:00
2438.122836,2439,2439,0.057789084,74.87532259,11588.01203,2230.941501,2210.869464,2060.27,852414.2881,2020-12-15T20:25:38.528+09:00
2438.110553,2439,2439,0.057010176,74.98779033,11592.81083,2250.537351,2232.301518,2425.19,853813.2593,2020-12-15T20:30:29.267+09:00
2438.199497,2439,2439,0.051309158,73.9890113,11655.22974,2282.446616,2266.381366,2573.1,855028.3334,2020-12-15T20:35:19.853+09:00
2438.179548,2439,2439,0.054178242,74.29011017,11653.30677,2307.294954,2291.264229,2515.21,856589.5001,2020-12-15T20:40:40.730+09:00
2438.161593,2439,2439,0.056760418,72.86109915,11647.67609,2282.691459,2257.252806,1951.15,860595.1501,2020-12-15T20:45:31.023+09:00
2438.245434,2439,2439,0.051084376,75.47498924,11700.70848,2289.207313,2271.004526,2394.77,863049.735,2020-12-15T20:50:21.230+09:00
2438.22089,2439,2439,0.053975939,77.42749031,11694.23763,2310.812581,2276.915073,2330.11,863927.9615,2020-12-15T20:55:40.651+09:00
2438.198801,2439,2439,0.053578345,78.08474128,11664.51387,2300.069323,2265.893566,2166.7,866331.3654,2020-12-15T21:00:31.678+09:00
2438.278921,2439,2439,0.04822051,81.57626715,11553.56248,2308.678391,2275.453209,2361.49,831716.5288,2020-12-15T21:05:22.334+09:00
2438.351029,2439,2439,0.043398459,86.21864044,11706.60624,2299.241552,2267.581888,2196.74,837338.576,2020-12-15T21:10:42.637+09:00
2438.415926,2439,2439,0.039058613,83.59677639,11706.14561,2296.711397,2270.0307,2292.07,841151.2184,2020-12-15T21:15:33.190+09:00
2438.374333,2439,2439,0.040152752,85.13709876,11727.83105,2287.140257,2261.12463,2180.97,845296.2965,2020-12-15T21:20:23.843+09:00
2438.3369,2439,2439,0.043137477,82.72338888,11718.64795,2267.932231,2242.513167,2075.01,850644.7669,2020-12-15T21:25:44.505+09:00
2438.20321,2439,2439,0.050823729,80.45104999,11865.68315,2281.864008,2265.33885,2470.77,852241.2902,2020-12-15T21:30:35.146+09:00
2438.282889,2439,2439,0.045741356,78.50594499,11851.41484,2306.975607,2299.125965,2603.21,854405.0612,2020-12-15T21:35:25.378+09:00
2438.2546,2439,2439,0.051167221,76.75535049,11829.87335,2281.129047,2270.370368,2011.57,857665.1551,2020-12-15T21:40:45.983+09:00
2438.22914,2439,2439,0.053050499,75.27981544,11810.48602,2276.011142,2268.691332,2253.58,860204.5395,2020-12-15T21:45:36.738+09:00
2438.306226,2439,2439,0.047745449,77.6518339,11912.93742,2272.842028,2263.944198,2221.22,862834.7856,2020-12-15T21:50:28.018+09:00
2438.375604,2439,2439,0.042970904,76.68665051,11776.34367,2265.877825,2266.497779,2289.48,864679.107,2020-12-15T21:55:48.632+09:00
2438.338043,2439,2439,0.043673813,76.21798546,11694.90931,2271.324042,2265.992001,2261.44,866848.0963,2020-12-15T22:00:39.014+09:00
2438.304239,2439,2439,0.052306432,77.29618691,11708.11838,2280.168638,2273.009801,2336.17,832550.0867,2020-12-15T22:05:28.779+09:00
2438.373815,2439,2439,0.047075789,77.46656822,11845.70654,2279.889774,2291.181821,2454.73,837657.478,2020-12-15T22:10:19.338+09:00
2438.236433,2439,2439,0.05736821,75.9199114,11777.03588,2283.718797,2285.221639,2231.58,841518.9302,2020-12-15T22:15:39.977+09:00
2438.21279,2439,2439,0.056631389,78.52792026,11826.6323,2296.349917,2302.206475,2455.07,844851.2372,2020-12-15T22:20:30.612+09:00
2438.191511,2439,2439,0.06096825,79.27512823,11786.26907,2308.448926,2313.589827,2416.04,847632.1135,2020-12-15T22:25:21.286+09:00
2438.17236,2439,2439,0.059871425,81.54761541,11856.24216,2305.084033,2321.578844,2393.48,851358.6021,2020-12-15T22:30:42.137+09:00
2438.155124,2439,2439,0.060884283,79.29285387,11849.01794,2307.05463,2319.23496,2298.14,853867.3419,2020-12-15T22:35:32.892+09:00
2438.239612,2439,2439,0.054795854,77.46356848,11827.71615,2311.972167,2327.475464,2401.64,856368.0077,2020-12-15T22:40:23.598+09:00
2438.21565,2439,2439,0.054316269,76.81721163,11681.64453,2283.80795,2283.236918,1885.09,860065.907,2020-12-15T22:45:44.638+09:00
2438.194085,2439,2439,0.053884642,77.53549047,11719.28008,2305.059155,2308.851226,2539.38,860681.5163,2020-12-15T22:50:35.174+09:00
2437.974677,2439,2439,0.064496178,75.88194142,11617.95207,2312.09224,2309.705103,2317.39,862265.2646,2020-12-15T22:55:25.365+09:00
2437.977209,2439,2439,0.06704656,75.89374728,11756.85687,2303.127016,2302.103593,2233.69,864936.1382,2020-12-15T23:00:46.093+09:00
2437.779488,2439,2439,0.085341904,75.20437255,11615.97118,2291.273314,2291.585234,2196.92,831309.5244,2020-12-15T23:05:37.011+09:00
2437.801539,2439,2439,0.081807714,74.7839353,11617.97406,2303.921983,2310.91471,2484.88,835459.8719,2020-12-15T23:10:28.404+09:00
2437.721385,2439,2439,0.085626942,74.00554177,11764.57666,2285.101784,2298.697239,2188.74,840562.6847,2020-12-15T23:15:48.880+09:00
2437.749247,2439,2439,0.082064248,73.10498759,11634.31899,2287.926606,2297.092515,2282.65,845338.9163,2020-12-15T23:20:39.374+09:00
2437.774322,2439,2439,0.078857823,71.79448883,11595.88709,2283.316945,2288.680264,2212.97,849357.2246,2020-12-15T23:25:29.929+09:00
2437.79689,2439,2439,0.077972041,72.21503995,11744.69838,2291.012251,2297.229237,2374.17,852223.6022,2020-12-15T23:30:20.626+09:00
2437.817201,2439,2439,0.075174837,73.89353595,11695.72854,2286.510026,2290.092314,2225.86,855268.5419,2020-12-15T23:35:41.374+09:00
2437.835481,2439,2439,0.076657353,75.80418236,11712.35569,2317.970023,2319.714082,2586.31,856358.6878,2020-12-15T23:40:32.186+09:00
2437.851933,2439,2439,0.073991618,75.32376412,11849.52012,2309.997021,2305.251674,2175.09,858461.719,2020-12-15T23:45:22.690+09:00
2437.86674,2439,2439,0.071592456,79.09138771,11740.06811,2303.407319,2288.657507,2139.31,861257.4471,2020-12-15T23:50:43.087+09:00
2437.880066,2439,2439,0.07143321,77.78224894,11766.7613,2299.271587,2284.699756,2249.08,863577.9024,2020-12-15T23:55:33.673+09:00
2437.892059,2439,2439,0.075289889,76.90402405,11753.68517,2296.013428,2277.27278,2210.43,865167.5121,2020-12-16T00:00:24.081+09:00
2437.902853,2439,2439,0.0737609,78.91362164,11597.11665,2270.752085,2247.289502,1977.44,831574.8609,2020-12-16T00:05:45.078+09:00
2437.912568,2439,2439,0.07338481,77.12225948,11601.20499,2252.470877,2226.657552,2040.97,837990.1748,2020-12-16T00:10:36.262+09:00
2438.021311,2439,2439,0.066046329,76.31003353,11635.68449,2237.576789,2207.671797,2036.8,844012.0573,2020-12-16T00:15:27.368+09:00
2437.31918,2439,2439,0.101441696,76.57903018,11572.61604,2250.63411,2222.481617,2355.77,847469.0516,2020-12-16T00:20:48.587+09:00
