avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,Processing_time
2439,0.08,73.4,11737.86,2192.3154,2202.3338,856620.2,2020-12-07T03:35:41.137+09:00
2439,0.05,73.7,11755.74,2201.5066,2215.1464,856003.96,2020-12-07T03:40:32.437+09:00
2439,0.05,74.28,11726.48,2205.7092,2215.5274,855845.1,2020-12-07T03:45:21.629+09:00
2439,0.16,74.22,11739.14,2204.3922,2216.017,855913.6,2020-12-07T03:50:42.296+09:00
2439,0.09,75.26,11739.14,2215.9142,2232.0756,848394.42,2020-12-07T03:55:32.558+09:00
2439,0.29,75.18,11768.1,2217.0824,2233.4888,848237.14,2020-12-07T04:00:22.327+09:00
2439,0,75.98,11765.84,2224.5964,2237.5874,847654.94,2020-12-07T04:05:42.414+09:00
2439,0.07,77.42,11794.36,2225.2792,2238.703,854670.56,2020-12-07T04:10:31.982+09:00
2439,0.1,77.32,11814.86,2227.7888,2240.5914,854571.48,2020-12-07T04:15:20.995+09:00
2439,0.11,77.88,11786.1,2230.809,2242.4068,854439.16,2020-12-07T04:20:40.505+09:00
2439,0.08,78.3,11782.74,2228.7966,2240.9944,854704.34,2020-12-07T04:25:30.614+09:00
2439,0,77.94,11782.74,2228.2968,2239.375,854734.56,2020-12-07T04:30:20.492+09:00
2439,0.07,78.02,11759.66,2226.2188,2236.7452,854693.46,2020-12-07T04:35:41.004+09:00
2439,0.09,78.58,11777.28,2228.6348,2237.427,854635.64,2020-12-07T04:40:30.978+09:00
2439,0.07,78.52,11763.04,2221.6446,2233.696,855026.6,2020-12-07T04:45:21.759+09:00
2439,0.05,78.12,11780.2,2231.026,2241.0592,847710.36,2020-12-07T04:50:41.959+09:00
2439,0.1,77.3,11818.64,2231.9236,2243.0148,847568.32,2020-12-07T04:55:32.061+09:00
2439,0.13,77.88,11794.4,2236.4138,2245.9148,847437.64,2020-12-07T05:00:22.746+09:00
2439,0.09,77.74,11791.1,2235.3688,2240.9084,847774.36,2020-12-07T05:05:42.205+09:00
2439,0.11,76.42,11805.2,2238.2972,2243.8352,854771.2,2020-12-07T05:10:31.998+09:00
2439,0.1,76.42,11831.58,2242.2622,2249.0654,854600.12,2020-12-07T05:15:21.659+09:00
2439,0,76.16,11824.68,2239.7694,2245.2086,854733.02,2020-12-07T05:20:41.678+09:00
2439,0.09,76.36,11863.48,2237.7196,2247.5562,854837.46,2020-12-07T05:25:31.085+09:00
2439,0.08,76.16,11882.16,2233.8208,2241.7588,855075.18,2020-12-07T05:30:20.887+09:00
2439,0,76.18,11897.88,2234.146,2242.585,854998.16,2020-12-07T05:35:41.031+09:00
2439,0.08,75.68,11896.84,2237.5326,2245.2308,854687.56,2020-12-07T05:40:31.670+09:00
2439,0.09,75.74,11901.04,2239.5822,2246.1214,854542.18,2020-12-07T05:45:22.290+09:00
2439,0,75.56,11943.26,2247.2034,2257.0762,847222.74,2020-12-07T05:50:42.617+09:00
2439,0.05,75.62,11929.32,2245.0752,2253.5958,847327.22,2020-12-07T05:55:33.215+09:00
2439,0.11,75.58,11969.8,2248.5634,2259.2286,847202.62,2020-12-07T06:00:22.692+09:00
2439,0.16,75.26,11969.8,2247.0518,2256.46,847196,2020-12-07T06:05:43.520+09:00
2439,0.07,75.64,11973.9,2250.9036,2261.0512,854207.08,2020-12-07T06:10:34.075+09:00
2439,0.05,76.14,11946.86,2249.7214,2257.8396,854086.72,2020-12-07T06:15:24.433+09:00
2439,0.1,76.54,11963.48,2250.5584,2258.1518,853867.58,2020-12-07T06:20:45.290+09:00
2439,0.07,75.44,11960.26,2248.232,2255.3816,854000.72,2020-12-07T06:25:35.088+09:00
2439,0.1,75.58,11961.26,2252.0452,2259.0406,853782.54,2020-12-07T06:30:23.425+09:00
2439,0.05,75.5,11976.32,2252.6094,2260.3524,853719.88,2020-12-07T06:35:44.270+09:00
2439,0.08,75.5,11972.36,2256.3712,2260.4102,853623.08,2020-12-07T06:40:35.589+09:00
2439,0.14,75.54,11942.7,2259.3052,2261.0926,853567.74,2020-12-07T06:45:27.238+09:00
2439,0.07,75.08,11962.94,2270.703,2272.4158,846023.54,2020-12-07T06:50:47.826+09:00
2439,0.13,74.86,12004.72,2264.5178,2268.776,846721.5,2020-12-07T06:55:38.276+09:00
2439,0.09,74.96,12010.7,2265.0666,2269.1044,846704.74,2020-12-07T07:00:28.860+09:00
2439,0.09,74.82,12041.6,2262.4544,2268.9656,847003.72,2020-12-07T07:05:48.759+09:00
2439,0.13,74.54,12050.82,2264.9164,2273.9018,854037.78,2020-12-07T07:10:38.671+09:00
2439,0.1,74.5,12026.46,2261.6346,2267.3426,854303.9,2020-12-07T07:15:28.172+09:00
2439,0.05,74.38,12019.86,2262.134,2267.4284,854351.98,2020-12-07T07:20:48.792+09:00
2439,0.09,74.4,12019.86,2256.957,2262.9896,854482.26,2020-12-07T07:25:39.375+09:00
2439,0.07,73.64,12007.24,2257.5066,2262.964,854376.26,2020-12-07T07:30:28.669+09:00
2439,0,71.94,12016.22,2257.3952,2263.3124,854473.3,2020-12-07T07:35:48.699+09:00
2439,0.11,71.9,12016.62,2258.2786,2262.43,854528.96,2020-12-07T07:40:38.847+09:00
2439,0.09,71.88,12043.74,2266.7646,2271.5972,853773.88,2020-12-07T07:45:27.662+09:00
2439,0.07,72.04,12031.92,2261.4858,2264.7736,847145.34,2020-12-07T07:50:48.045+09:00
2439,0.1,71.22,12033.82,2262.9362,2269.375,846977.36,2020-12-07T07:55:37.799+09:00
2439,0.17,71.18,12023.34,2258.7248,2260.8342,847345.68,2020-12-07T08:05:42.098+09:00
2439,0,70.58,12023.34,2255.6462,2253.7922,854495.78,2020-12-07T08:10:31.559+09:00
2439,0.07,70.94,11991.02,2252.171,2252.5206,854931.88,2020-12-07T08:15:22.142+09:00
2439,0.08,70.02,12000.9,2249.0178,2251.0676,855069.86,2020-12-07T08:20:41.955+09:00
2439,0.09,68.84,11998.64,2247.7924,2251.0202,855211.06,2020-12-07T08:25:32.175+09:00
2439,0.11,68.8,12011.46,2247.3758,2254.079,855282.42,2020-12-07T08:30:21.644+09:00
2439,0.08,68.32,12005,2244.8444,2251.7892,855406.76,2020-12-07T08:35:41.841+09:00
2439,0.05,68.04,11983.14,2242.2692,2250.3528,855559.94,2020-12-07T08:40:31.603+09:00
2439,0.12,68.16,12012.1,2242.6092,2249.5468,855749.8,2020-12-07T08:45:20.865+09:00
2439,0.09,67.92,11996.1,2248.2984,2253.3332,855372.62,2020-12-07T08:50:41.108+09:00
2439,0.1,67.34,12006.66,2252.1956,2260.7538,848218.7,2020-12-07T08:55:31.644+09:00
2439,0,67.34,12016.34,2252.0964,2258.5758,848092.98,2020-12-07T09:05:34.738+09:00
2439,0.09,67.82,11988.82,2243.05,2248.4928,855489.14,2020-12-07T09:10:25.239+09:00
2439,0.05,67.8,11988.82,2242.7116,2246.4128,855350.38,2020-12-07T09:15:45.847+09:00
2439,0.12,67.72,12042.02,2237.7504,2243.4992,855726.64,2020-12-07T09:20:35.475+09:00
2439,0.05,67.82,12046.52,2236.0572,2242.4632,855837.24,2020-12-07T09:25:24.519+09:00
2439,0.08,68.06,12075.48,2232.2366,2239.9824,855916.4,2020-12-07T09:30:43.997+09:00
2439,0.08,68,12050.36,2226.5468,2233.304,856131.08,2020-12-07T09:35:34.274+09:00
2439,0.18,68.82,12108.28,2235.3256,2243.3454,855621.66,2020-12-07T09:40:24.941+09:00
2439,0.1,68.62,12100.4,2230.3794,2237.1562,855802.1,2020-12-07T09:45:44.864+09:00
2439,0.08,68.64,12042.48,2228.0478,2236.8876,856274.82,2020-12-07T09:50:34.772+09:00
2439,0.05,69.34,12057.2,2229.6004,2238.8098,856078.5,2020-12-07T09:55:25.185+09:00
2439,0.12,69.4,12085.26,2229.475,2238.8824,849186.88,2020-12-07T10:00:44.910+09:00
2439,0.07,69.38,12088.96,2230.746,2239.8944,848942,2020-12-07T10:05:35.584+09:00
2439,0.07,69.96,12043.24,2220.1792,2225.5146,856538.62,2020-12-07T10:10:25.368+09:00
2439,0.1,70.14,12037.84,2221.7838,2226.8106,856405.88,2020-12-07T10:15:44.816+09:00
2439,0.09,70.14,12010.84,2219.485,2223.9702,856346.7,2020-12-07T10:20:35.395+09:00
2439,0.05,70.52,11980.88,2218.4514,2221.777,856540.38,2020-12-07T10:25:25.515+09:00
2439,0.09,71.52,11995.28,2219.1814,2221.7716,856366.66,2020-12-07T10:30:45.812+09:00
2439,0.1,71.06,11993.36,2217.4088,2220.3562,856443.94,2020-12-07T10:35:35.625+09:00
2439,0.07,70.7,12011.3,2212.7356,2216.9662,856794.42,2020-12-07T10:40:25.266+09:00
2439,0.07,70.36,12019.98,2215.8346,2220.909,856514.5,2020-12-07T10:45:46.035+09:00
2439,0.11,70.02,12046.24,2219.3866,2224.7208,856185.94,2020-12-07T10:50:36.727+09:00
2439,0.1,69.88,11988.32,2216.8234,2221.2886,856496,2020-12-07T10:55:26.107+09:00
2439,0.13,69.96,11963.32,2212.738,2216.0558,856694.42,2020-12-07T11:00:45.690+09:00
2439,0.07,71.9,11988.54,2218.8612,2220.1212,848376.26,2020-12-07T11:05:36.072+09:00
2439,0.25,72.06,11988.54,2218.7588,2219.4798,855202.7,2020-12-07T11:10:25.554+09:00
2439,0.1,72.06,11963.5,2218.814,2220.5442,855060.66,2020-12-07T11:15:45.546+09:00
2439,0.09,72.2,11926.48,2220.0314,2218.8504,854913.88,2020-12-07T11:20:35.826+09:00
2439,0.09,72.2,11892.98,2219.1346,2219.106,854983.48,2020-12-07T11:25:26.335+09:00
2439,0.07,72.7,11921.94,2217.5936,2216.1798,855003.82,2020-12-07T11:30:46.738+09:00
2439,0.08,72.76,11898.04,2218.5306,2215.5012,855059.92,2020-12-07T11:35:37.014+09:00
2439,0.1,72.84,11868.96,2222.9862,2217.0714,854789.94,2020-12-07T11:40:27.285+09:00
2439,0.1,72.7,11868.86,2230.4714,2223.9086,854341.56,2020-12-07T11:45:47.071+09:00
2439,0.07,73.4,11841.74,2226.0868,2219.7754,847518.36,2020-12-07T11:50:37.850+09:00
2439,0.09,73.5,11837.48,2222.3752,2216.259,847855.86,2020-12-07T11:55:27.624+09:00
2439,0.09,73.54,11805.06,2214.647,2205.02,848246.2,2020-12-07T12:00:47.046+09:00
2439,0.16,74.3,11809.52,2207.1882,2197.2434,848698.26,2020-12-07T12:05:36.471+09:00
2439,0.09,74.2,11826.84,2204.4884,2195.6968,856085.08,2020-12-07T12:10:26.293+09:00
2439,0.07,74.2,11829.94,2201.4168,2191.1974,856131.16,2020-12-07T12:15:44.928+09:00
2439,0.05,74.9,11850.8,2199.8504,2193.504,856133.68,2020-12-07T12:20:34.037+09:00
2439,0.07,74.52,11834.1,2196.5316,2191.9192,856128.68,2020-12-07T12:25:23.979+09:00
2439,0.07,74.54,11833.18,2195.6612,2188.4914,856108.84,2020-12-07T12:30:43.784+09:00
2439,0.07,74.92,11802.36,2196.8392,2186.0786,855959.78,2020-12-07T12:35:33.590+09:00
2439,0,75.2,11776.1,2198.1802,2185.9256,856036.42,2020-12-07T12:40:23.804+09:00
2439,0.1,75.96,11751.68,2199.4892,2184.1258,855925.94,2020-12-07T12:45:44.254+09:00
2439,0.07,76.82,11775.14,2213.0168,2197.5454,848505.02,2020-12-07T12:50:34.865+09:00
2439,0.07,76.92,11790.64,2219.9884,2203.4066,848045.54,2020-12-07T12:55:25.193+09:00
2439,0.07,77.16,11747.3,2217.7236,2201.7042,848223.88,2020-12-07T13:00:43.558+09:00
2439,0.07,77.16,11761.36,2220.8474,2207.5422,848045.56,2020-12-07T13:05:33.679+09:00
2439,0.1,77.66,11761.36,2217.5738,2201.6084,855105,2020-12-07T13:10:23.646+09:00
2439,0.11,78.52,11742.58,2221.5476,2204.656,855007.3,2020-12-07T13:15:43.961+09:00
2439,0.07,77.98,11760.16,2218.061,2203.76,855203.86,2020-12-07T13:20:34.092+09:00
2439,0.05,78.78,11747.74,2218.8806,2203.8404,855101.04,2020-12-07T13:25:24.568+09:00
2439,0.07,78.48,11712.24,2219.2508,2202.2388,854683.04,2020-12-07T13:30:44.529+09:00
2439,0.09,78.3,11712.6,2219.1766,2202.2122,854609.46,2020-12-07T13:35:34.567+09:00
2439,0.61,78.2,11687.86,2218.3744,2198.039,854587.08,2020-12-07T13:40:24.731+09:00
2439,0.11,77.96,11684.22,2217.7684,2194.9418,847599.68,2020-12-07T13:45:44.920+09:00
2439,0.07,77.2,11658.58,2212.0754,2189.1806,847864.82,2020-12-07T13:50:35.450+09:00
2439,0.08,78.02,11671.92,2214.6034,2191.9702,847879.36,2020-12-07T13:55:24.799+09:00
2439,0.09,78.06,11701.02,2217.3498,2193.274,847445.78,2020-12-07T14:00:44.868+09:00
2439,0,77.34,11698.5,2211.5686,2187.8776,847848.52,2020-12-07T14:05:35.610+09:00
2439,0.1,77.46,11675.2,2211.5284,2186.0128,854678.5,2020-12-07T14:10:24.428+09:00
2439,0.08,77.4,11642.54,2207.4496,2180.7476,855390.4,2020-12-07T14:15:43.919+09:00
2439,0.09,76.92,11663.86,2211.9852,2184.747,855095.06,2020-12-07T14:20:34.320+09:00
2439,0.07,76.68,11670.42,2210.8428,2186.7566,855203.46,2020-12-07T14:25:24.118+09:00
2439,0.13,76.66,11666.84,2208.2896,2182.1116,855587.7,2020-12-07T14:30:43.776+09:00
2439,0.1,76.26,11667.84,2207.0454,2182.3612,855578.82,2020-12-07T14:35:32.872+09:00
2439,0.14,74.94,11697.8,2210.9258,2187.4432,855497.14,2020-12-07T14:40:22.331+09:00
2439,0.08,76.16,11668.84,2209.2466,2185.8638,848478.08,2020-12-07T14:45:40.484+09:00
2439,0.12,76.24,11634.56,2214.092,2190.9378,848239.26,2020-12-07T14:50:31.259+09:00
2439,0.08,76.58,11624.28,2212.245,2186.6814,848394.88,2020-12-07T14:55:20.557+09:00
2439,0.12,77.18,11593.1,2208.4182,2179.64,848616.54,2020-12-07T15:00:40.281+09:00
2439,0.11,77.8,11609.08,2208.5094,2180.7756,848536.12,2020-12-07T15:10:18.959+09:00
2439,0,77.86,11654.08,2207.8178,2182.1466,848787.06,2020-12-07T15:15:38.702+09:00
2439,0,75.84,11629.58,2201.8628,2177.4314,857260.5,2020-12-07T15:20:28.892+09:00
2439,0.1,76.88,11629.58,2202.764,2178.2868,857170.08,2020-12-07T15:25:48.334+09:00
2439,0.05,76.88,11634.16,2206.3544,2178.6896,857000.18,2020-12-07T15:30:39.022+09:00
2439,0.1,76.7,11663.12,2202.7424,2177.9494,857187.9,2020-12-07T15:35:28.474+09:00
2439,0.09,77.28,11687.78,2205.2126,2179.9206,856886.5,2020-12-07T15:40:47.528+09:00
2439,0.05,77.78,11636,2210.4436,2184.5966,856569.34,2020-12-07T15:50:25.881+09:00
2439,0.09,77.76,11655.28,2209.338,2185.2904,849447.54,2020-12-07T15:55:45.330+09:00
2439,0.13,78.1,11658.54,2206.7698,2185.1934,849868.16,2020-12-07T16:00:35.422+09:00
2439,0.11,78.36,11687.6,2198.5604,2177.5746,850398.52,2020-12-07T16:05:24.859+09:00
2439,0.05,77.66,11693.32,2203.8448,2184.6742,857146.72,2020-12-07T16:10:45.517+09:00
2439,0.09,77.56,11688.36,2201.0234,2182.4982,857272.66,2020-12-07T16:15:36.263+09:00
2439,0.05,77.74,11728.16,2206.3132,2191.1726,856989.62,2020-12-07T16:20:25.992+09:00
2439,0.08,77.28,11677.78,2208.0894,2192.5972,856997.56,2020-12-07T16:25:44.712+09:00
2439,0.08,77.12,11662.38,2210.65,2195.6324,856596.1,2020-12-07T16:30:33.880+09:00
2439,0.13,77.12,11658.12,2216.636,2200.6276,856406.04,2020-12-07T16:35:23.756+09:00
2439,0.12,76.52,11607.1,2214.922,2199.1054,856582.02,2020-12-07T16:40:44.120+09:00
2439,0.07,76.38,11593,2219.9762,2201.5956,856449.96,2020-12-07T16:45:34.858+09:00
2439,0.07,75.98,11615.02,2223.245,2204.5454,856454.3,2020-12-07T16:50:24.389+09:00
2439,0.08,76.34,11635.74,2222.4904,2207.1874,849579.58,2020-12-07T16:55:44.316+09:00
2439,0.1,77.48,11661.42,2226.2118,2213.4004,849177.06,2020-12-07T17:00:34.080+09:00
2439,0,76.78,11661.42,2227.9976,2213.9084,849007.48,2020-12-07T17:05:24.031+09:00
2439,0.15,76.58,11668.6,2220.9564,2208.4514,855925.92,2020-12-07T17:15:33.702+09:00
2439,0.09,76.6,11674.96,2213.338,2201.9712,856485.5,2020-12-07T17:20:23.882+09:00
2439,0.05,76.24,11686.28,2218.0298,2208.537,856015.4,2020-12-07T17:25:44.037+09:00
2439,0.05,76.58,11663.86,2210.8234,2198.9456,856373.72,2020-12-07T17:30:34.077+09:00
2439,0.1,76.3,11622.82,2203.0798,2190.1842,856970.96,2020-12-07T17:35:23.888+09:00
2439,0.12,75.64,11607.58,2198.6244,2184.8842,857153.22,2020-12-07T17:40:43.794+09:00
2439,0.17,75.6,11578.62,2194.5332,2181.8328,857577.96,2020-12-07T17:45:34.242+09:00
2439,0.09,74.82,11591.04,2195.7018,2183.1024,857685,2020-12-07T17:50:24.173+09:00
2439,0.14,74.74,11593.14,2196.561,2183.2494,857625.74,2020-12-07T17:55:44.428+09:00
2439,0.11,75.36,11591.58,2195.9714,2185.1292,850539.6,2020-12-07T18:00:34.263+09:00
2439,0.09,75.32,11591.42,2196.745,2187.369,850506.56,2020-12-07T18:05:24.887+09:00
2439,0.05,75.38,11580.58,2199.668,2190.7006,857399.06,2020-12-07T18:10:43.997+09:00
2439,0.09,76.34,11575.46,2200.0614,2192.4096,857467.32,2020-12-07T18:15:32.362+09:00
2439,0.05,75.52,11589.12,2202.7858,2195.3856,857199.84,2020-12-07T18:20:22.053+09:00
2439,0.08,75.48,11593.92,2210.0578,2202.094,856852.14,2020-12-07T18:25:42.286+09:00
2439,0.13,75.54,11553.18,2213.569,2204.3232,856683.62,2020-12-07T18:30:31.032+09:00
2439,0.1,75.46,11552.2,2211.2136,2205.3194,856830.7,2020-12-07T18:35:21.104+09:00
2439,0.1,75.4,11555.04,2213.6026,2208.7646,856199.58,2020-12-07T18:40:40.896+09:00
2439,0.07,76.14,11555.9,2212.2246,2210.079,856304.66,2020-12-07T18:45:30.852+09:00
2439,0.05,76.3,11556.5,2213.8686,2208.9494,856081.24,2020-12-07T18:50:20.684+09:00
2439,0.1,76.3,11556,2215.6336,2211.4284,855781.54,2020-12-07T18:55:39.728+09:00
2439,0.07,76.42,11562.14,2216.1752,2216.6996,848527.78,2020-12-07T19:00:28.866+09:00
2439,0.12,77.18,11543.66,2210.7028,2211.228,849093.76,2020-12-07T19:05:49.246+09:00
2439,0.07,75.92,11569.62,2219.1926,2222.3566,855691.48,2020-12-07T19:10:38.076+09:00
2439,0.09,76.06,11572.42,2214.4904,2217.7482,856033.62,2020-12-07T19:15:28.112+09:00
2439,0.11,76.84,11574.92,2213.1792,2215.472,856217.22,2020-12-07T19:20:47.590+09:00
2439,0.08,77.76,11550.12,2208.4396,2211.1264,856670.64,2020-12-07T19:25:36.928+09:00
2439,0.1,77.2,11564.52,2214.8628,2218.7494,856296.68,2020-12-07T19:30:26.810+09:00
2439,0.12,77.44,11548.48,2223.385,2228.2432,855596.02,2020-12-07T19:35:46.950+09:00
2439,0.05,77.42,11540.72,2224.2522,2230.6372,855419.42,2020-12-07T19:40:36.171+09:00
2439,0.27,76.66,11543.02,2222.8168,2232.1412,855586.46,2020-12-07T19:45:26.480+09:00
2439,0.17,76.68,11523.42,2229.3042,2239.7772,855137.54,2020-12-07T19:50:46.776+09:00
2439,0.07,77.12,11521.12,2234.672,2241.4266,847919.78,2020-12-07T19:55:36.213+09:00
2439,0.09,76.52,11481.02,2233.1112,2237.2788,848156.68,2020-12-07T20:00:26.582+09:00
2439,0,75.54,11513.46,2232.48,2236.9868,848275.04,2020-12-07T20:05:46.410+09:00
2439,0.1,76.36,11509.98,2234.6558,2237.5956,855072.8,2020-12-07T20:10:36.681+09:00
2439,0.08,76.72,11523.36,2234.5972,2240.485,854918.18,2020-12-07T20:15:26.488+09:00
2439,0.07,76.7,11495.8,2234.9578,2239.6914,854942.1,2020-12-07T20:20:47.236+09:00
2439,0.07,76.82,11507.82,2228.451,2231.179,855518.92,2020-12-07T20:25:35.822+09:00
2439,0.1,77.64,11512.78,2232.2866,2237.3876,855165.28,2020-12-07T20:30:26.149+09:00
2439,0.05,77.78,11474.94,2233.4542,2237.3876,854808.66,2020-12-07T20:35:45.582+09:00
2439,0.12,78.24,11511.24,2236.1328,2242.516,854503.52,2020-12-07T20:40:34.236+09:00
2439,0.15,78.18,11486.9,2231.413,2234.9986,854837.22,2020-12-07T20:45:24.899+09:00
2439,0.13,78.48,11490.32,2229.3016,2234.5788,854885.82,2020-12-07T20:50:45.079+09:00
2439,0,78.3,11501.4,2230.0778,2234.0644,847565.86,2020-12-07T20:55:34.976+09:00
2439,0.05,78.46,11519.44,2223.7244,2228.5,847817.86,2020-12-07T21:00:24.422+09:00
2439,0.09,78.46,11564.26,2221.646,2229.8062,848008.7,2020-12-07T21:05:43.856+09:00
2439,0.07,77.7,11559.98,2222.0126,2228.3782,855199.8,2020-12-07T21:10:34.348+09:00
2439,0.09,76.26,11563.26,2213.984,2221.2552,855867.6,2020-12-07T21:15:24.848+09:00
2439,0.05,76.26,11558.52,2211.8546,2222.3534,856003.36,2020-12-07T21:20:45.070+09:00
2439,0.14,75.5,11545.84,2206.3556,2219.1614,856391.9,2020-12-07T21:25:35.237+09:00
2439,0.07,74.98,11545.84,2209.3718,2222.5594,856136.6,2020-12-07T21:30:24.790+09:00
2439,0.13,75.34,11519.94,2205.4346,2216.6546,856442.88,2020-12-07T21:35:44.170+09:00
2439,0,76.06,11563.26,2211.4228,2222.9234,856148.4,2020-12-07T21:40:34.862+09:00
2439,0.07,76.46,11575.34,2214.7156,2227.171,855651.68,2020-12-07T21:45:24.836+09:00
2439,0.16,77.12,11611.36,2218.6486,2231.3,855403.82,2020-12-07T21:50:45.437+09:00
2439,0.09,77.16,11615.22,2213.3582,2224.067,848005.2,2020-12-07T21:55:34.143+09:00
2439,0.05,77.2,11581.56,2211.605,2222.3466,848313.8,2020-12-07T22:00:24.582+09:00
2439,0.12,77.14,11528.08,2211.2082,2220.0482,848380.56,2020-12-07T22:05:43.525+09:00
2439,0.05,76.88,11533.1,2215.0682,2221.7948,855180.94,2020-12-07T22:10:33.345+09:00
2439,0,77.86,11509.2,2214.5972,2223.2546,855294.98,2020-12-07T22:15:23.773+09:00
2439,0.05,77.96,11511.98,2210.4234,2220.6638,855577,2020-12-07T22:20:44.229+09:00
2439,0.09,77,11525.46,2211.0646,2221.8138,855289.94,2020-12-07T22:25:33.242+09:00
2439,0.05,76.96,11491.62,2206.9708,2216.8664,855392.98,2020-12-07T22:30:21.066+09:00
2439,0.08,76.92,11515.64,2201.887,2212.3222,855715.4,2020-12-07T22:35:39.604+09:00
2439,0.12,76.96,11531.62,2206.0288,2217.945,855300.66,2020-12-07T22:40:28.841+09:00
2439,0.07,76.96,11522.7,2205.8332,2213.3262,855311.92,2020-12-07T22:45:19.811+09:00
2439,0.05,77.02,11562.34,2205.02,2211.3246,855740.18,2020-12-07T22:50:39.741+09:00
2439,0.1,76.7,11565.84,2205.6484,2212.2404,848531.6,2020-12-07T22:55:29.708+09:00
2439,0.11,76.78,11558.88,2205.3848,2213.1294,848919.56,2020-12-07T23:00:19.673+09:00
2439,0.06,76.8,11565.72,2203.4182,2210.3524,849217.08,2020-12-07T23:05:39.114+09:00
2439,0.07,76.84,11588.54,2203.9598,2209.2924,856542.58,2020-12-07T23:10:29.478+09:00
2439,0.05,76.24,11578.3,2203.8768,2208.9834,856130.48,2020-12-07T23:15:18.563+09:00
2439,0.17,77.06,11570.52,2202.71,2205.1308,856095.1,2020-12-07T23:20:38.787+09:00
2439,0.11,77.66,11544.08,2204.6818,2205.1832,856002.8,2020-12-07T23:25:28.024+09:00
2439,0.11,76.54,11536.12,2203.7484,2205.727,856143.3,2020-12-07T23:30:47.021+09:00
2439,0.09,75.12,11540.18,2206.9086,2208.9444,855857.8,2020-12-07T23:35:36.426+09:00
2439,0.05,75.06,11550.34,2202.5298,2205.335,855994.96,2020-12-07T23:40:25.720+09:00
2439,0.1,74.68,11579.3,2206.5086,2211.7108,855967.96,2020-12-07T23:45:44.885+09:00
2439,0.05,75.52,11598.3,2210.3328,2212.7616,855754.62,2020-12-07T23:50:34.145+09:00
2439,0.27,76.64,11605.24,2208.6158,2207.9182,848716.38,2020-12-07T23:55:24.028+09:00
2439,0,76.72,11629.9,2203.6226,2206.6202,848912.38,2020-12-08T00:05:27.162+09:00
2439,0.05,76.28,11661.16,2203.8726,2211.5754,856045.42,2020-12-08T00:10:47.620+09:00
2439,0.19,77.1,11710.1,2208.296,2217.6922,855793.78,2020-12-08T00:15:37.777+09:00
2439,0.11,77.08,11705.4,2205.9308,2214.7266,855731.48,2020-12-08T00:20:26.934+09:00
2439,0.07,76.26,11702.12,2207.013,2215.767,855662.88,2020-12-08T00:25:46.349+09:00
2439,0.05,75.58,11672,2207.6654,2212.6618,855664.14,2020-12-08T00:30:36.030+09:00
2439,0.05,75.34,11671.46,2210.1302,2216.7862,855477.36,2020-12-08T00:35:26.188+09:00
2439,0.1,75.56,11671.46,2210.605,2218.0742,855406.14,2020-12-08T00:40:46.839+09:00
2439,0.05,74.74,11670.46,2208.3426,2214.9374,855604.98,2020-12-08T00:45:35.693+09:00
2439,0.09,75,11700.48,2206.662,2213.822,855977.02,2020-12-08T00:50:25.682+09:00
2439,0.11,75.16,11674.46,2198.9458,2205.3514,849266.1,2020-12-08T00:55:46.227+09:00
2439,0.09,75.82,11679.56,2201.791,2207.7912,849106.64,2020-12-08T01:00:35.808+09:00
2439,0.12,75.56,11693.9,2198.2918,2205.441,849407.2,2020-12-08T01:05:25.010+09:00
2439,0.07,76.24,11682.82,2198.254,2206.0596,856845.84,2020-12-08T01:10:44.101+09:00
2439,0.07,76.44,11664.1,2196.9044,2206.2328,857037.24,2020-12-08T01:15:33.888+09:00
2439,0.11,76.58,11572.58,2199.0924,2204.95,856706.22,2020-12-08T01:20:22.885+09:00
2439,0.11,76.56,11605.82,2198.8742,2209.8054,856530.54,2020-12-08T01:25:42.517+09:00
2439,0.05,77.16,11600.68,2208.6412,2217.6418,855808.16,2020-12-08T01:30:31.998+09:00
2439,0.12,77.24,11602,2207.3672,2214.67,855925,2020-12-08T01:35:22.429+09:00
2439,0.11,77.82,11570.7,2207.9274,2212.0366,855929.74,2020-12-08T01:40:42.504+09:00
2439,0.13,77.76,11581.94,2208.8128,2212.593,855829.5,2020-12-08T01:45:32.171+09:00
2439,0.09,77.4,11617.54,2215.0376,2219.6062,855304.56,2020-12-08T01:50:22.099+09:00
2439,0.12,77.2,11587.86,2210.6456,2216.5398,855551.56,2020-12-08T01:55:41.874+09:00
2439,0.09,76.78,11587.86,2213.3574,2219.8526,855623.72,2020-12-08T02:00:32.005+09:00
2439,0.1,76.7,11609.76,2214.5052,2223.7818,855513.14,2020-12-08T02:05:21.325+09:00
2439,0.11,77.42,11639.52,2225.5772,2237.7636,862151.68,2020-12-08T02:10:43.443+09:00
2439,0.13,77.46,11647.2,2227.1736,2238.8228,861916.26,2020-12-08T02:15:35.455+09:00
2439,0,77.52,11676.16,2227.461,2239.1332,861896.04,2020-12-08T02:20:24.949+09:00
2439,0.12,77.2,11675.62,2223.5566,2235.5932,862160.62,2020-12-08T02:25:44.006+09:00
2439,0.08,76.22,11673.42,2224.2344,2234.644,862041.74,2020-12-08T02:30:33.184+09:00
2439,0.11,76.18,11688.92,2230.112,2241.6918,861633.48,2020-12-08T02:35:21.808+09:00
