avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,Processing_time
2439,0.11,89,11428,2213.1792,2215.472,856217.22,2020-12-07T19:20:47.590+09:00
2439,0.08,92,10987,2208.4396,2211.1264,856670.64,2020-12-07T19:25:36.928+09:00
2439,0.1,68,12438,2214.8628,2218.7494,856296.68,2020-12-07T19:30:26.810+09:00
2439,0.12,61,10576,2223.385,2228.2432,855596.02,2020-12-07T19:35:46.950+09:00
2439,0.05,120,11636,2224.2522,2230.6372,855419.42,2020-12-07T19:40:36.171+09:00
2439,0.27,61,11865,2222.8168,2232.1412,855586.46,2020-12-07T19:45:26.480+09:00
2439,0.17,64,11636,2229.3042,2239.7772,855137.54,2020-12-07T19:50:46.776+09:00
2439,0.07,91,12642,2234.672,2241.4266,847919.78,2020-12-07T19:55:36.213+09:00
2439,0.09,111,10495,2233.1112,2237.2788,848156.68,2020-12-07T20:00:26.582+09:00
2439,0,61,11635,2232.48,2236.9868,848275.04,2020-12-07T20:05:46.410+09:00
2439,0.1,81,11079,2234.6558,2237.5956,855072.8,2020-12-07T20:10:36.681+09:00
2439,0.08,74,13084,2234.5972,2240.485,854918.18,2020-12-07T20:15:26.488+09:00
2439,0.07,61,11035,2234.9578,2239.6914,854942.1,2020-12-07T20:20:47.236+09:00
2439,0.07,61,11388,2228.451,2231.179,855518.92,2020-12-07T20:25:35.822+09:00
2439,0.1,70,12309,2232.2866,2237.3876,855165.28,2020-12-07T20:30:26.149+09:00
2439,0.05,76,10565,2233.4542,2237.3876,854808.66,2020-12-07T20:35:45.582+09:00
2439,0.12,70,11150,2236.1328,2242.516,854503.52,2020-12-07T20:40:34.236+09:00
2439,0.15,61,11658,2231.413,2234.9986,854837.22,2020-12-07T20:45:24.899+09:00
2439,0.13,72,10188,2229.3016,2234.5788,854885.82,2020-12-07T20:50:45.079+09:00
2439,0,62,11544,2230.0778,2234.0644,847565.86,2020-12-07T20:55:34.976+09:00
2439,0.05,60,12523,2223.7244,2228.5,847817.86,2020-12-07T21:00:24.422+09:00
2439,0.09,99,11636,2221.646,2229.8062,848008.7,2020-12-07T21:05:43.856+09:00
2439,0.07,144,11472,2222.0126,2228.3782,855199.8,2020-12-07T21:10:34.348+09:00
2439,0.09,63,11636,2213.984,2221.2552,855867.6,2020-12-07T21:15:24.848+09:00
2439,0.05,97,12855,2211.8546,2222.3534,856003.36,2020-12-07T21:20:45.070+09:00
2439,0.14,91,11636,2206.3556,2219.1614,856391.9,2020-12-07T21:25:35.237+09:00
2439,0.07,61,11483,2209.3718,2222.5594,856136.6,2020-12-07T21:30:24.790+09:00
2439,0.13,76,10712,2205.4346,2216.6546,856442.88,2020-12-07T21:35:44.170+09:00
2439,0,70,11032,2211.4228,2222.9234,856148.4,2020-12-07T21:40:34.862+09:00
2439,0.07,69,10188,2214.7156,2227.171,855651.68,2020-12-07T21:45:24.836+09:00
2439,0.16,59,10188,2218.6486,2231.3,855403.82,2020-12-07T21:50:45.437+09:00
2439,0.09,61,13084,2213.3582,2224.067,848005.2,2020-12-07T21:55:34.143+09:00
2439,0.05,67,12862,2211.605,2222.3466,848313.8,2020-12-07T22:00:24.582+09:00
2439,0.12,90,11636,2211.2082,2220.0482,848380.56,2020-12-07T22:05:43.525+09:00
2439,0.05,67,11839,2215.0682,2221.7948,855180.94,2020-12-07T22:10:33.345+09:00
2439,0,62,11104,2214.5972,2223.2546,855294.98,2020-12-07T22:15:23.773+09:00
2439,0.05,112,11546,2210.4234,2220.6638,855577,2020-12-07T22:20:44.229+09:00
2439,0.09,61,13084,2211.0646,2221.8138,855289.94,2020-12-07T22:25:33.242+09:00
2439,0.05,61,11883,2206.9708,2216.8664,855392.98,2020-12-07T22:30:21.066+09:00
2439,0.08,64,10773,2201.887,2212.3222,855715.4,2020-12-07T22:35:39.604+09:00
2439,0.12,79,11870,2206.0288,2217.945,855300.66,2020-12-07T22:40:28.841+09:00
2439,0.07,61,10330,2205.8332,2213.3262,855311.92,2020-12-07T22:45:19.811+09:00
2439,0.05,115,11732,2205.02,2211.3246,855740.18,2020-12-07T22:50:39.741+09:00
2439,0.1,69,11994,2205.6484,2212.2404,848531.6,2020-12-07T22:55:29.708+09:00
2439,0.11,60,11530,2205.3848,2213.1294,848919.56,2020-12-07T23:00:19.673+09:00
2439,0.06,66,11943,2203.4182,2210.3524,849217.08,2020-12-07T23:05:39.114+09:00
2439,0.07,102,12160,2203.9598,2209.2924,856542.58,2020-12-07T23:10:29.478+09:00
2439,0.05,61,11486,2203.8768,2208.9834,856130.48,2020-12-07T23:15:18.563+09:00
2439,0.17,72,11510,2202.71,2205.1308,856095.1,2020-12-07T23:20:38.787+09:00
2439,0.11,117,11681,2204.6818,2205.1832,856002.8,2020-12-07T23:25:28.024+09:00
2439,0.11,135,10188,2203.7484,2205.727,856143.3,2020-12-07T23:30:47.021+09:00
2439,0.09,64,11707,2206.9086,2208.9444,855857.8,2020-12-07T23:35:36.426+09:00
2439,0.05,80,11636,2202.5298,2205.335,855994.96,2020-12-07T23:40:25.720+09:00
2439,0.1,60,10188,2206.5086,2211.7108,855967.96,2020-12-07T23:45:44.885+09:00
2439,0.05,82,11751,2210.3328,2212.7616,855754.62,2020-12-07T23:50:34.145+09:00
2439,0.27,62,10885,2208.6158,2207.9182,848716.38,2020-12-07T23:55:24.028+09:00
2439,0,86,11521,2203.6226,2206.6202,848912.38,2020-12-08T00:05:27.162+09:00
2439,0.05,61,10637,2203.8726,2211.5754,856045.42,2020-12-08T00:10:47.620+09:00
2439,0.19,62,12117,2208.296,2217.6922,855793.78,2020-12-08T00:15:37.777+09:00
2439,0.11,102,11461,2205.9308,2214.7266,855731.48,2020-12-08T00:20:26.934+09:00
2439,0.07,99,11748,2207.013,2215.767,855662.88,2020-12-08T00:25:46.349+09:00
2439,0.05,73,11706,2207.6654,2212.6618,855664.14,2020-12-08T00:30:36.030+09:00
2439,0.05,67,11636,2210.1302,2216.7862,855477.36,2020-12-08T00:35:26.188+09:00
2439,0.1,102,11636,2210.605,2218.0742,855406.14,2020-12-08T00:40:46.839+09:00
2439,0.05,77,10417,2208.3426,2214.9374,855604.98,2020-12-08T00:45:35.693+09:00
2439,0.09,99,12380,2206.662,2213.822,855977.02,2020-12-08T00:50:25.682+09:00
2439,0.11,67,9933,2198.9458,2205.3514,849266.1,2020-12-08T00:55:46.227+09:00
2439,0.09,76,11829,2201.791,2207.7912,849106.64,2020-12-08T01:00:35.808+09:00
2439,0.12,63,10742,2198.2918,2205.441,849407.2,2020-12-08T01:05:25.010+09:00
2439,0.07,70,12446,2198.254,2206.0596,856845.84,2020-12-08T01:10:44.101+09:00
2439,0.07,60,14764,2196.9044,2206.2328,857037.24,2020-12-08T01:15:33.888+09:00
2439,0.11,61,11422,2199.0924,2204.95,856706.22,2020-12-08T01:20:22.885+09:00
2439,0.11,72,11636,2198.8742,2209.8054,856530.54,2020-12-08T01:25:42.517+09:00
2439,0.05,63,11399,2208.6412,2217.6418,855808.16,2020-12-08T01:30:31.998+09:00
2439,0.12,59,12221,2207.3672,2214.67,855925,2020-12-08T01:35:22.429+09:00
2439,0.11,65,11636,2207.9274,2212.0366,855929.74,2020-12-08T01:40:42.504+09:00
2439,0.13,79,10188,2208.8128,2212.593,855829.5,2020-12-08T01:45:32.171+09:00
2439,0.09,112,12878,2215.0376,2219.6062,855304.56,2020-12-08T01:50:22.099+09:00
2439,0.12,90,11636,2210.6456,2216.5398,855551.56,2020-12-08T01:55:41.874+09:00
2439,0.09,102,11989,2213.3574,2219.8526,855623.72,2020-12-08T02:00:32.005+09:00
2439,0.1,61,10381,2214.5052,2223.7818,855513.14,2020-12-08T02:05:21.325+09:00
2439,0.11,63,11401,2225.5772,2237.7636,862151.68,2020-12-08T02:10:43.443+09:00
2439,0.13,64,10188,2227.1736,2238.8228,861916.26,2020-12-08T02:15:35.455+09:00
2439,0,77,11887,2227.461,2239.1332,861896.04,2020-12-08T02:20:24.949+09:00
2439,0.12,116,10644,2223.5566,2235.5932,862160.62,2020-12-08T02:25:44.006+09:00
2439,0.08,67,11243,2224.2344,2234.644,862041.74,2020-12-08T02:30:33.184+09:00
2439,0.11,64,12220,2230.112,2241.6918,861633.48,2020-12-08T02:35:21.808+09:00
2439,0.1,59,11392,2226.1636,2234.7686,862006.56,2020-12-08T02:40:42.875+09:00
2439,0.46,59,13084,2228.7038,2239.1668,861914.7,2020-12-08T02:45:33.683+09:00
2439,0.09,66,11572,2225.2958,2237.5968,854976.02,2020-12-08T02:50:23.593+09:00
2439,0.17,79,11424,2223.1012,2233.8492,855160.36,2020-12-08T02:55:44.140+09:00
2439,0.4,64,12312,2228.2854,2238.8154,854992.08,2020-12-08T03:00:33.794+09:00
2439,0,99,11907,2225.9694,2238.3986,855002.22,2020-12-08T03:05:22.429+09:00
2439,0.05,73,11646,2226.7454,2238.8138,861982.06,2020-12-08T03:10:43.427+09:00
2439,0.11,61,11872,2229.3544,2239.1642,861706.12,2020-12-08T03:15:33.369+09:00
2439,0.13,68,13084,2234.8714,2249.0464,861414.94,2020-12-08T03:20:23.189+09:00
2439,0.14,72,11648,2233.7632,2244.2284,861626.3,2020-12-08T03:25:43.375+09:00
2439,0.05,102,11097,2236.1302,2244.505,861614.32,2020-12-08T03:30:32.869+09:00
2439,0.11,102,10188,2232.7218,2242.704,861872.58,2020-12-08T03:35:21.908+09:00
2439,0.1,61,11283,2232.926,2245.119,861653.14,2020-12-08T03:40:42.454+09:00
2439,0.16,64,10391,2236.6668,2252.1748,854120.1,2020-12-08T03:45:31.623+09:00
2439,0.07,61,12215,2238.1264,2253.5428,854220.04,2020-12-08T03:50:21.238+09:00
2439,0.09,61,13084,2238.8962,2249.5582,854066.18,2020-12-08T03:55:41.566+09:00
2439,0.15,102,11138,2229.848,2237.215,854423.78,2020-12-08T04:00:31.422+09:00
2439,0.07,138,12098,2224.4164,2234.4746,854767,2020-12-08T04:05:21.131+09:00
2439,0.07,66,12118,2220.7706,2230.6236,862209.36,2020-12-08T04:10:41.200+09:00
2439,0.05,64,13084,2217.1258,2223.7806,862521.14,2020-12-08T04:15:31.393+09:00
2439,0.09,102,13084,2210.4172,2216.9872,862673.5,2020-12-08T04:20:21.599+09:00
2439,0.1,61,11882,2206.9226,2211.986,862760.1,2020-12-08T04:25:42.129+09:00
2439,0.07,61,11297,2202.0118,2206.213,863520.28,2020-12-08T04:30:31.893+09:00
2439,0.11,65,10242,2197.7882,2203.9162,863707.58,2020-12-08T04:35:20.998+09:00
2439,0.07,61,11679,2200.0292,2206.4512,856489.22,2020-12-08T04:45:30.426+09:00
2439,0.12,78,11636,2197.7254,2201.197,856358.36,2020-12-08T04:50:20.495+09:00
2439,0.1,61,11586,2203.735,2208.7348,855984.44,2020-12-08T04:55:39.522+09:00
2439,0.19,90,11918,2208.1432,2209.8666,855695.14,2020-12-08T05:00:28.287+09:00
2439,0.08,107,11079,2208.5166,2212.3606,855446.46,2020-12-08T05:05:47.693+09:00
2439,0.07,100,10188,2213.1164,2218.6306,862457.94,2020-12-08T05:10:37.100+09:00
2439,0.08,63,12546,2212.574,2220.8042,862490.46,2020-12-08T05:15:27.159+09:00
2439,0.08,97,10188,2216.1474,2222.6086,862264.3,2020-12-08T05:20:46.648+09:00
2439,0.07,80,11510,2221.2204,2230.363,861874.78,2020-12-08T05:25:36.087+09:00
2439,0.1,67,10188,2222.128,2230.9776,861857.54,2020-12-08T05:30:25.508+09:00
2439,0.07,60,13084,2223.3956,2236.234,861782.88,2020-12-08T05:35:45.668+09:00
2439,0.07,102,11379,2221.973,2230.7876,861729.04,2020-12-08T05:40:35.936+09:00
2439,0.07,67,11465,2215.3198,2224.4832,854891.88,2020-12-08T05:45:25.907+09:00
2439,0.05,88,10656,2214.2512,2226.1552,854968.7,2020-12-08T05:50:46.142+09:00
2439,0.07,62,12198,2212.958,2223.7592,855183.46,2020-12-08T05:55:36.631+09:00
2439,0.1,61,11968,2215.8912,2225.7162,854962.46,2020-12-08T06:00:26.785+09:00
2439,0.12,102,11394,2212.8542,2222.7206,855262.68,2020-12-08T06:10:35.285+09:00
2439,0.42,69,11636,2212.4086,2218.715,855304.42,2020-12-08T06:15:24.601+09:00
2439,0.14,98,13084,2210.2352,2215.8864,855324.3,2020-12-08T06:20:44.184+09:00
2439,0.05,97,11869,2207.6706,2210.426,855541.72,2020-12-08T06:25:33.382+09:00
2439,0.11,65,11785,2208.3306,2209.463,855479.78,2020-12-08T06:30:22.893+09:00
2439,0,67,11636,2209.7464,2213.5558,855298.02,2020-12-08T06:35:41.114+09:00
2439,0.05,61,11860,2208.312,2214.3762,855642.16,2020-12-08T06:40:31.247+09:00
2439,0.05,67,10534,2210.0444,2216.975,855569.68,2020-12-08T06:45:21.624+09:00
2439,0.09,65,12018,2206.1432,2215.2028,848701.16,2020-12-08T06:50:41.922+09:00
2439,0.15,66,12039,2200.3696,2207.3432,848856.7,2020-12-08T06:55:31.342+09:00
2439,0.07,96,12785,2201.899,2212.0882,848790.3,2020-12-08T07:00:21.311+09:00
2439,0.34,79,11636,2198.2292,2207.5118,849086.24,2020-12-08T07:05:40.914+09:00
2439,0.1,61,11728,2199.5754,2208.4544,856101.58,2020-12-08T07:10:30.971+09:00
2439,0.12,133,13084,2201.2756,2210.9196,855913.5,2020-12-08T07:15:20.466+09:00
2439,0,64,13084,2193.4194,2205.7314,856311.22,2020-12-08T07:20:40.062+09:00
2439,0.09,62,11667,2195.7296,2206.6844,855903.22,2020-12-08T07:25:29.629+09:00
2439,0.07,66,12211,2200.8656,2211.5372,855574.5,2020-12-08T07:30:19.089+09:00
2439,0.1,65,12142,2197.287,2208.8944,855592.52,2020-12-08T07:35:38.625+09:00
2439,0.07,81,11688,2192.4534,2201.156,855750.88,2020-12-08T07:40:28.092+09:00
2439,0.09,71,11843,2196.6118,2204.36,848182.58,2020-12-08T07:45:47.975+09:00
2439,0.09,64,11424,2194.663,2202.379,848287.46,2020-12-08T07:50:37.426+09:00
2439,0.05,61,11944,2192.6402,2197.9972,848491.96,2020-12-08T07:55:26.920+09:00
2439,0.07,73,11185,2196.3736,2199.5446,848405.58,2020-12-08T08:05:29.818+09:00
2439,0.12,99,10843,2195.4336,2193.511,855576.44,2020-12-08T08:10:19.799+09:00
2439,0.07,68,10724,2193.0048,2193.2298,855464.46,2020-12-08T08:15:39.204+09:00
2439,0.07,100,11928,2196.3034,2203.2958,855364.46,2020-12-08T08:20:29.053+09:00
2439,0.08,68,12387,2200.9226,2209.142,855110.48,2020-12-08T08:25:19.323+09:00
2439,0.11,82,13084,2203.7902,2211.3958,854843.38,2020-12-08T08:30:38.608+09:00
2439,0.07,97,11647,2212.4672,2220.78,854217.36,2020-12-08T08:35:28.000+09:00
2439,0.08,78,11636,2216.2134,2226.6048,854083.6,2020-12-08T08:40:47.745+09:00
2439,0.11,62,11739,2219.1394,2230.3994,853942.34,2020-12-08T08:45:38.661+09:00
2439,0.05,60,10829,2222.1578,2236.734,845626.72,2020-12-08T08:50:29.254+09:00
2439,0.05,71,13024,2228,2244.7342,844886.28,2020-12-08T08:55:19.081+09:00
2439,0.07,70,11708,2228.383,2244.3984,845041.78,2020-12-08T09:05:23.761+09:00
2439,0.14,85,10188,2226.2886,2244.4838,852097.54,2020-12-08T09:10:44.189+09:00
2439,0.1,77,11725,2231.7598,2253.7476,852067.74,2020-12-08T09:15:32.580+09:00
2439,0.09,61,10875,2231.7,2253.3358,852045.14,2020-12-08T09:20:22.541+09:00
2439,0.13,70,11833,2233.839,2257.9762,851718.3,2020-12-08T09:25:41.597+09:00
2439,0.09,90,13415,2233.7488,2255.7332,852081.38,2020-12-08T09:30:31.679+09:00
2439,0.05,66,11636,2238.767,2257.7076,851674.76,2020-12-08T09:35:21.378+09:00
2439,0.1,99,13084,2240.3468,2259.144,851494.68,2020-12-08T09:40:41.928+09:00
2439,0.07,89,13084,2242.3652,2261.9092,851316.94,2020-12-08T09:45:31.692+09:00
2439,0.07,78,12485,2240.606,2258.1978,851318.84,2020-12-08T09:50:21.400+09:00
2439,0,60,11874,2240.0808,2256.8586,844144.46,2020-12-08T09:55:41.757+09:00
2439,0.07,64,13084,2236.6696,2252.2072,844394.12,2020-12-08T10:00:31.112+09:00
2439,0.11,133,10188,2243.7068,2259.7708,844221.68,2020-12-08T10:05:20.960+09:00
2439,0.13,61,13084,2247.5552,2263.1848,851022.04,2020-12-08T10:10:40.230+09:00
2439,0.15,101,11482,2242.5858,2253.547,851538.04,2020-12-08T10:15:29.497+09:00
2439,0.09,59,12224,2245.2726,2259.1452,851330.7,2020-12-08T10:20:19.856+09:00
2439,0.05,64,11734,2246.5084,2259.4486,851280.56,2020-12-08T10:25:39.559+09:00
2439,0.07,61,10204,2250.496,2263.5316,850874.02,2020-12-08T10:30:29.641+09:00
2439,0.11,61,11636,2251.2342,2265.3578,850815.06,2020-12-08T10:35:19.653+09:00
2439,0.14,61,10826,2252.1248,2267.2732,850826.04,2020-12-08T10:40:40.211+09:00
2439,0.09,102,11128,2250.5046,2266.8462,850847.46,2020-12-08T10:45:30.949+09:00
2439,0.1,72,12272,2253.4204,2269.9796,850798.76,2020-12-08T10:50:22.024+09:00
2439,0.08,79,11715,2245.0174,2258.4606,844240.06,2020-12-08T10:55:40.408+09:00
2439,0.1,100,13642,2243.6768,2257.8316,844313.38,2020-12-08T11:00:30.088+09:00
2439,0.09,97,10188,2243.1244,2255.4702,844298.54,2020-12-08T11:05:19.980+09:00
2439,0.07,64,11393,2245.269,2257.5892,851182.22,2020-12-08T11:10:39.380+09:00
2439,0.11,67,11742,2251.6216,2265.9448,850992.72,2020-12-08T11:20:46.772+09:00
2439,0.1,65,12029,2251.069,2261.981,851016.68,2020-12-08T11:25:36.637+09:00
2439,0.07,69,12878,2251.6994,2260.296,850904.28,2020-12-08T11:30:26.553+09:00
2439,0.05,66,11636,2255.1936,2263.725,850767.92,2020-12-08T11:35:46.095+09:00
2439,0.1,70,13076,2255.608,2263.5084,850787.62,2020-12-08T11:40:34.505+09:00
2439,0.07,63,11356,2251.75,2258.327,851439.96,2020-12-08T11:45:24.311+09:00
2439,0.12,91,11636,2253.4694,2259.939,851488.56,2020-12-08T11:50:43.721+09:00
2439,0.1,130,11920,2251.3728,2258.9332,844846.2,2020-12-08T11:55:32.723+09:00
2439,0.1,127,11501,2250.8014,2257.1506,845002.94,2020-12-08T12:00:21.901+09:00
2439,0.07,115,10188,2253.1556,2259.4944,844954.58,2020-12-08T12:05:41.827+09:00
2439,0.1,102,11953,2252.7134,2261.56,852069.42,2020-12-08T12:10:30.916+09:00
2439,0.05,61,12164,2256.121,2265.5498,851910.86,2020-12-08T12:15:21.236+09:00
2439,0.07,59,11092,2257.8786,2266.978,851688.48,2020-12-08T12:20:41.614+09:00
2439,0.1,68,11636,2254.5938,2267.2888,851781.68,2020-12-08T12:25:31.155+09:00
2439,0.14,61,10188,2254.1404,2270.7686,851905.02,2020-12-08T12:30:20.633+09:00
2439,0.11,61,12773,2250.4816,2265.8268,852557.5,2020-12-08T12:35:40.325+09:00
2439,0.1,61,12513,2250.9816,2262.4896,852651.4,2020-12-08T12:40:29.997+09:00
2439,0.09,61,10188,2246.2852,2259.7294,852701.08,2020-12-08T12:45:20.416+09:00
2439,0.12,92,12283,2241.9948,2256.7002,853202.56,2020-12-08T12:50:40.561+09:00
2439,0,61,13084,2231.332,2243.5074,846876.72,2020-12-08T12:55:29.543+09:00
2439,0.11,123,14532,2225.5622,2233.257,847197.9,2020-12-08T13:00:19.104+09:00
2439,0.12,130,13084,2227.3494,2231.1826,847040.44,2020-12-08T13:05:38.626+09:00
2439,0.09,77,11624,2223.6804,2223.6066,855456.02,2020-12-08T13:10:28.353+09:00
2439,0.09,67,11446,2222.8222,2222.5578,855602.92,2020-12-08T13:15:47.547+09:00
2439,0.1,65,11725,2225.7794,2228.1766,855356.82,2020-12-08T13:20:37.407+09:00
2439,0.05,64,12163,2223.6292,2224.3912,855641.3,2020-12-08T13:25:26.067+09:00
2439,0.1,59,11535,2220.6198,2220.1292,855863.72,2020-12-08T13:30:45.687+09:00
2439,0,71,13084,2218.9448,2217.953,855905.18,2020-12-08T13:35:35.410+09:00
2439,0.05,102,11842,2215.7118,2213.4572,856213.1,2020-12-08T13:40:25.271+09:00
2439,0.09,102,10686,2214.3704,2214.3772,856100.78,2020-12-08T13:45:45.684+09:00
2439,0.11,104,13084,2208.4604,2210.928,856693.44,2020-12-08T13:50:36.103+09:00
2439,0.05,99,12864,2209.165,2210.0304,849752.38,2020-12-08T13:55:25.685+09:00
2439,0.09,61,11427,2210.4616,2210.7424,849882.98,2020-12-08T14:00:45.809+09:00
2439,0.09,109,11440,2214.4032,2214.8538,849494.54,2020-12-08T14:05:34.949+09:00
2439,0.05,73,11916,2216.8442,2218.2042,856578.92,2020-12-08T14:10:23.853+09:00
2439,0.11,102,11635,2214.0042,2210.8012,856680.52,2020-12-08T14:15:42.946+09:00
2439,0.09,75,12801,2216.7612,2212.7156,856520.88,2020-12-08T14:20:33.016+09:00
2439,0.08,61,10188,2212.9298,2207.3102,857009.92,2020-12-08T14:25:22.603+09:00
2439,0.09,64,11755,2218.212,2213.5736,856483.72,2020-12-08T14:30:41.560+09:00
2439,0.09,66,11110,2217.4564,2211.3354,856416.32,2020-12-08T14:35:30.671+09:00
2439,0.05,66,11430,2212.0926,2205.935,856950.36,2020-12-08T14:40:20.649+09:00
2439,0.12,76,11183,2213.2284,2206.6602,857084.46,2020-12-08T14:45:40.399+09:00
2439,0.07,61,12079,2211.1618,2205.3914,857373,2020-12-08T14:50:30.052+09:00
2439,0.07,61,12061,2209.1186,2203.4228,850321.08,2020-12-08T14:55:19.645+09:00
2439,0,66,11951,2208.7956,2201.3258,850645.78,2020-12-08T15:00:40.133+09:00
2439,0.13,98,9390,2205.8034,2197.463,850892.56,2020-12-08T15:05:30.201+09:00
2439,0.12,59,11052,2210.534,2204.241,857423.94,2020-12-08T15:10:19.365+09:00
2439,0.16,81,12240,2215.1908,2207.2428,857001.26,2020-12-08T15:15:38.671+09:00
2439,0.07,95,11636,2217.1858,2209.04,856942.04,2020-12-08T15:25:46.580+09:00
2439,0.09,82,13084,2222.0986,2214.0044,856869.78,2020-12-08T15:30:37.072+09:00
2439,0.1,68,13084,2222.627,2211.8544,856812.14,2020-12-08T15:35:26.453+09:00
2439,0.23,111,11817,2228.2096,2217.8486,856533.26,2020-12-08T15:40:47.337+09:00
2439,0.1,90,13084,2233.24,2225.4758,856406.76,2020-12-08T15:45:37.179+09:00
2439,0,65,11820,2234.258,2225.614,856305.1,2020-12-08T15:50:27.066+09:00
2439,0.06,63,13084,2236.5584,2228.6726,856061.54,2020-12-08T15:55:46.565+09:00
2439,0.07,62,11319,2244.378,2236.998,848353.08,2020-12-08T16:00:35.756+09:00
2439,0.54,64,11331,2241.2716,2233.3812,848600.7,2020-12-08T16:05:25.500+09:00
2439,0.15,68,12168,2238.9,2231.1828,855652.14,2020-12-08T16:10:46.361+09:00
2439,0.09,82,11623,2244.576,2236.7694,855315.44,2020-12-08T16:15:35.982+09:00
2439,0,64,12840,2242.9036,2235.2898,855259.86,2020-12-08T16:20:25.723+09:00
2439,0.15,59,11871,2243.9286,2234.4528,854955.12,2020-12-08T16:25:46.388+09:00
2439,0.07,102,11638,2242.9948,2235.113,854861.84,2020-12-08T16:30:36.181+09:00
2439,0,75,12487,2240.7746,2233.2968,855138.58,2020-12-08T16:35:26.067+09:00
2439,0.05,102,11636,2237.6396,2230.4152,855302.88,2020-12-08T16:40:45.651+09:00
2439,0.08,86,11021,2238.9322,2229.6238,855380.76,2020-12-08T16:45:36.060+09:00
2439,0,102,12115,2251.1122,2244.2196,847407.64,2020-12-08T16:50:25.770+09:00
2439,0,67,11421,2251.0148,2243.3432,847277.36,2020-12-08T16:55:45.194+09:00
2439,0.08,61,12069,2247.6702,2236.6548,847706.72,2020-12-08T17:00:35.216+09:00
2439,0.14,70,11539,2251.5692,2238.8668,847551.96,2020-12-08T17:05:24.607+09:00
2439,0.1,61,10487,2257.2284,2247.2752,854212.04,2020-12-08T17:10:43.975+09:00
2439,0,84,11598,2259.2154,2251.5496,854095.34,2020-12-08T17:15:34.603+09:00
2439,0.07,64,10963,2255.2458,2251.0324,854574.6,2020-12-08T17:20:23.778+09:00
2439,0.07,64,11762,2257.909,2256.2228,854604.28,2020-12-08T17:25:42.903+09:00
2439,0.05,89,12380,2252.2334,2248.7872,855056.96,2020-12-08T17:30:32.654+09:00
2439,0.17,62,13084,2245.1648,2236.6664,855732.6,2020-12-08T17:35:22.829+09:00
2439,0.07,86,10188,2246.3626,2237.6574,855590.2,2020-12-08T17:40:42.487+09:00
2439,0.1,100,11695,2250.012,2241.1682,855403.88,2020-12-08T17:45:31.767+09:00
2439,0.05,71,12067,2251.315,2239.9196,848233.82,2020-12-08T17:50:22.070+09:00
2439,0.12,102,13084,2250.238,2238.9792,848332.96,2020-12-08T17:55:41.150+09:00
2439,0.05,88,13084,2251.3226,2238.7904,848429.66,2020-12-08T18:00:31.112+09:00
2439,0,73,11636,2254.7184,2240.083,848033.48,2020-12-08T18:05:20.241+09:00
2439,0.05,86,11636,2251.4588,2239.1926,855371.9,2020-12-08T18:10:39.663+09:00
2439,0,99,11636,2247.9906,2236.2142,855222.9,2020-12-08T18:15:28.708+09:00
2439,0.05,67,12105,2241.507,2228.1844,855914,2020-12-08T18:20:48.544+09:00
2439,0,60,13084,2240.4664,2225.5366,855779.06,2020-12-08T18:25:38.035+09:00
2439,0,102,11636,2242.8388,2231.8016,855744.96,2020-12-08T18:30:27.518+09:00
2439,0.07,113,9747,2235.5018,2226.7574,856056.48,2020-12-08T18:35:45.918+09:00
2439,0.07,65,12182,2237.3536,2230.0512,855788.6,2020-12-08T18:40:35.183+09:00
2439,0.1,70,11636,2231.6932,2225.7474,856258.24,2020-12-08T18:45:24.744+09:00
2439,0.07,102,10188,2230.215,2226.6616,849262.28,2020-12-08T18:50:44.316+09:00
2439,0.13,64,11636,2228.5084,2226.1764,849253.4,2020-12-08T18:55:32.671+09:00
2439,0.05,63,12336,2222.2212,2220.2162,849626.76,2020-12-08T19:00:22.654+09:00
2439,0.12,79,12708,2224.2928,2220.453,849473.9,2020-12-08T19:05:43.080+09:00
2439,0.05,90,11661,2231.8874,2225.1524,856117.48,2020-12-08T19:10:32.969+09:00
2439,0.07,63,11709,2235.0078,2230.2348,855931.12,2020-12-08T19:15:22.916+09:00
2439,0.07,67,12450,2233.4186,2229.7272,856105.52,2020-12-08T19:20:42.119+09:00
2439,0.13,66,10188,2228.3946,2223.7152,856861.88,2020-12-08T19:25:31.746+09:00
2439,0.07,102,12030,2225.6174,2219.1628,857171.78,2020-12-08T19:30:21.454+09:00
2439,0.05,82,13084,2225.0694,2218.645,857174.26,2020-12-08T19:35:40.681+09:00
2439,0,125,12271,2224.1886,2216.1256,850123.64,2020-12-08T19:40:30.123+09:00
2439,0,97,11279,2218.4894,2212.115,850425.7,2020-12-08T19:45:20.645+09:00
2439,0.09,66,13084,2212.4686,2207.6544,850770.82,2020-12-08T19:50:39.776+09:00
2439,0.05,102,11931,2210.0714,2205.164,850647.02,2020-12-08T19:55:29.364+09:00
2439,0.05,61,11888,2206.7146,2200.7724,850816.74,2020-12-08T20:00:48.200+09:00
2439,0.07,64,11452,2198.211,2190.9022,851628.8,2020-12-08T20:05:37.272+09:00
2439,0.07,60,11750,2195.3776,2185.3498,858569.32,2020-12-08T20:10:27.971+09:00
2439,0.1,67,11166,2199.9326,2189.0472,858221.4,2020-12-08T20:15:48.301+09:00
2439,0.07,61,11758,2195.3908,2182.5178,858459.36,2020-12-08T20:20:37.461+09:00
