min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
501,502,501,0.49,89,495,172.29,154.68,1206,642000.318,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,93,92,2,368,409794.462,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,89,557,184.2,208.41,921,0.371,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,77,102,97,11.18,485,1499.669,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,642,642,642,0,642,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.371,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.35,77,102,98.88,8.84,791,2999.666,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.372,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.196,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.44,89,468,154.22,133.36,1388,232213.859,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.378,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,652,276.83,287.91,1661,232226.143,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.36,77,102,98.43,9.08,1378,644099.84,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,89,648,251.14,226.1,1758,355185.343,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,93,91.67,2.07,550,464431.096,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,648,230.75,278.17,923,122977.236,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.375,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.374,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,645,369,390.32,738,409779.792,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,89,652,252.14,227.74,1765,54615.131,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,89,497,172.57,155.37,1208,355185.37,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.44,77,495,154.89,138.52,1394,396066.373,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,649,371,393.15,742,519031.563,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,89,648,251.57,230.78,1761,232190.026,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.374,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.383,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.33,77,102,99.22,8.33,893,2999.109,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,77,648,232.25,277.42,929,615540.99,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.599,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,467,185.33,157.54,1112,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,648,370.5,392.44,741,355184.685,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,93,91.67,2.07,550,232173.964,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.215,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.183,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.193,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,648,184.17,227.24,1105,464398.994,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.378,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.377,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,93,92,2,368,286804.619,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,1296,286792.48,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,77,102,90.8,9.07,454,341458.861,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.191,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,653,373,395.98,746,286841.706,2021-12-21T11:55:06.980+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
502,502,502,0,649,649,649,0,649,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.36,77,465,124.1,87.97,2606,409785.53,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,77,102,97,11.18,485,2099.533,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.378,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,89,468,172.29,148.32,1206,464405.069,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,648,230.75,278.17,923,641998.479,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,648,231.75,220.9,1854,641995.127,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.46,89,645,160.5,195.78,1284,587349.05,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,312,182.13,90.46,1457,355192.322,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.35,77,102,98.88,8.84,791,2999.677,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,93,92,2,368,464402.405,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,489,184.5,162.81,1107,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,77,102,97,11.18,485,1499.732,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.44,89,494,154.11,138.36,1387,532789.098,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.189,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.192,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,121,96.33,12.24,578,232205.124,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,93,92,2,368,54618.513,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,650,184.5,228.06,1107,355199.694,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.374,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.376,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,77,102,93.67,14.43,281,599.435,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.222,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,77,648,275.67,322.69,827,341461.209,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,77,102,93.67,14.43,281,1199.354,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.233,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,89,93,92,2,368,464395.431,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,645,369,390.32,738,54607.674,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.44,89,468,154.22,133.36,1388,54623.455,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.42,77,465,149.3,125.86,1493,329324.079,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.193,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,77,93,88,7.57,352,81941.05,2021-12-21T11:55:06.980+09:00
501,502,501,0.46,77,102,97.75,8.96,782,341469.969,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,77,102,90.8,9.07,454,696653.558,2021-12-21T11:55:06.980+09:00
501,502,502,0.58,77,93,88,7.57,352,341460.045,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.5,77,102,95.75,12.5,383,1199.689,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.373,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.44,89,465,153.89,132.48,1385,177585.466,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,494,185.33,164.68,1112,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,93,91.67,2.07,550,587384.963,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,77,102,90.8,9.07,454,286865.1,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.373,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.186,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.39,89,470,178.08,135.54,2137,136574.049,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.377,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.29,77,102,99.92,7.22,1199,4799.732,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.187,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,186,355184.412,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.194,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,77,645,176,207.02,1232,534551.546,2021-12-21T11:55:06.980+09:00
501,502,501,0.52,89,648,184.17,227.24,1105,286809.081,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,186,464399.581,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,77,102,93.67,14.43,281,599.731,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,77,77,0,77,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.49,89,648,251.57,230.78,1761,286807.749,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.191,2021-12-21T11:55:06.980+09:00
501,502,502,0.71,77,102,89.5,17.68,179,299.748,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
502,502,502,0,645,645,645,0,645,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,495,185.5,165.06,1113,0.373,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.374,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,497,185.83,165.81,1115,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,121,101,17.44,303,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.46,77,465,161.13,139.88,1289,41314.915,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,89,648,202.4,249.11,1012,0.371,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.376,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,77,102,95.2,10.89,476,286869.609,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,491,184.83,163.56,1109,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.372,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,492,185,163.93,1110,0.374,2021-12-21T11:55:06.980+09:00
501,502,501,0.55,152,312,236.4,67.06,1182,1080.239,2021-12-21T11:55:06.980+09:00
502,502,502,0,77,93,85,11.31,170,409740.469,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
502,502,502,0,648,648,648,0,648,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,468,185.5,157.9,1113,0.378,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.377,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,470,185.83,158.62,1115,0.374,2021-12-21T11:55:06.980+09:00
502,502,502,0,93,93,93,0,93,0,2021-12-21T11:55:06.980+09:00
501,502,501,0.41,89,465,185,156.83,1110,0.373,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,77,102,93.67,14.43,281,599.711,2021-12-21T11:55:06.980+09:00
501,502,501,0.5,77,102,95.75,12.5,383,1799.643,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,77,102,97,11.18,485,2699.748,2021-12-21T11:55:06.980+09:00
501,502,501,0.45,77,102,97,11.18,485,1499.474,2021-12-21T11:55:06.980+09:00
501,502,501,0.58,89,93,91.67,2.31,275,0.195,2021-12-21T11:55:06.980+09:00
502,502,502,0,652,652,652,0,652,0,2021-12-21T11:55:06.980+09:00
